date,channel_id,video_id,video_thumbnail_impressions,video_thumbnail_impressions_ctr
20260529,UCN1-TUxX_2UumGm3OKpmncg,2XLSdO_vOTM,1,0
20260529,UCN1-TUxX_2UumGm3OKpmncg,2tO6djVL0q8,214,0.0093457943925233638
20260529,UCN1-TUxX_2UumGm3OKpmncg,3r5IrG-d9VI,9,0
20260529,UCN1-TUxX_2UumGm3OKpmncg,6vUld2_t8r0,63,0
20260529,UCN1-TUxX_2UumGm3OKpmncg,AD1QPvfZZqU,24,0
20260529,UCN1-TUxX_2UumGm3OKpmncg,CvdXyK2J6x4,424,0.037735849056603772
20260529,UCN1-TUxX_2UumGm3OKpmncg,FIUKH_owfAc,5,0
20260529,UCN1-TUxX_2UumGm3OKpmncg,FrsG4CDAMpo,6,0
20260529,UCN1-TUxX_2UumGm3OKpmncg,GcyZcniwXRY,40,0
20260529,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,11,0
20260529,UCN1-TUxX_2UumGm3OKpmncg,SMYdQA_vH-g,25,0
20260529,UCN1-TUxX_2UumGm3OKpmncg,TyxdaK8mu_E,4,0.25
20260529,UCN1-TUxX_2UumGm3OKpmncg,VFzHiWmeHJE,223,0.013452914798206279
20260529,UCN1-TUxX_2UumGm3OKpmncg,VTh3k5mv2Ck,13,0
20260529,UCN1-TUxX_2UumGm3OKpmncg,Wzaz04Tmicg,4,0
20260529,UCN1-TUxX_2UumGm3OKpmncg,Xmr8tkRIHYY,2745,0.045173041894353373
20260529,UCN1-TUxX_2UumGm3OKpmncg,YJVnEw20Nkg,55,0
20260529,UCN1-TUxX_2UumGm3OKpmncg,ZJnFCiMejGk,5,0
20260529,UCN1-TUxX_2UumGm3OKpmncg,ghHOBmFQvs8,86,0
20260529,UCN1-TUxX_2UumGm3OKpmncg,hFiGmI6nugw,16,0
20260529,UCN1-TUxX_2UumGm3OKpmncg,kZN4msDx9Tg,3,0
20260529,UCN1-TUxX_2UumGm3OKpmncg,lMFgM4Q8yx4,259,0.05019305019305019
20260529,UCN1-TUxX_2UumGm3OKpmncg,pje6shzYYZU,5,0
20260529,UCN1-TUxX_2UumGm3OKpmncg,pjgU_IK0fJU,6,0
20260529,UCN1-TUxX_2UumGm3OKpmncg,qEj-VgyiMvo,18,0
20260529,UCN1-TUxX_2UumGm3OKpmncg,rJiO7I-llw4,211,0.0047393364928909956
20260529,UCN1-TUxX_2UumGm3OKpmncg,rRgXtflhT_s,64,0.015625
20260529,UCN1-TUxX_2UumGm3OKpmncg,skKaiqiC7WY,54,0
20260529,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,11,0
20260529,UCN1-TUxX_2UumGm3OKpmncg,ug725vDo3k0,4,0
20260529,UCN1-TUxX_2UumGm3OKpmncg,x5O8-0h9aH4,92,0
20260529,UCN1-TUxX_2UumGm3OKpmncg,xZQmj0i14oc,130,0.023076923076923078
