date,channel_id,video_id,video_thumbnail_impressions,video_thumbnail_impressions_ctr
20260610,UCN1-TUxX_2UumGm3OKpmncg,-qhJIwZz_tM,23,0
20260610,UCN1-TUxX_2UumGm3OKpmncg,2XLSdO_vOTM,1,0
20260610,UCN1-TUxX_2UumGm3OKpmncg,2tO6djVL0q8,26,0.038461538461538464
20260610,UCN1-TUxX_2UumGm3OKpmncg,6vUld2_t8r0,1,0
20260610,UCN1-TUxX_2UumGm3OKpmncg,AD1QPvfZZqU,38,0
20260610,UCN1-TUxX_2UumGm3OKpmncg,Bx_X-Bqk13w,12,0.083333333333333329
20260610,UCN1-TUxX_2UumGm3OKpmncg,CbZpTi2Jbmc,5,0.2
20260610,UCN1-TUxX_2UumGm3OKpmncg,CvdXyK2J6x4,9,0
20260610,UCN1-TUxX_2UumGm3OKpmncg,FIUKH_owfAc,1,0
20260610,UCN1-TUxX_2UumGm3OKpmncg,Hyw7XbAbKhk,14,0.14285714285714285
20260610,UCN1-TUxX_2UumGm3OKpmncg,IfC-Iy5bilo,13,0
20260610,UCN1-TUxX_2UumGm3OKpmncg,PttffbkmX7A,13,0.15384615384615385
20260610,UCN1-TUxX_2UumGm3OKpmncg,SMYdQA_vH-g,3,0
20260610,UCN1-TUxX_2UumGm3OKpmncg,THJvirjCvOY,289,0.020761245674740483
20260610,UCN1-TUxX_2UumGm3OKpmncg,TemJZxs-Dm4,122,0.00819672131147541
20260610,UCN1-TUxX_2UumGm3OKpmncg,TyxdaK8mu_E,6,0
20260610,UCN1-TUxX_2UumGm3OKpmncg,VFzHiWmeHJE,7,0
20260610,UCN1-TUxX_2UumGm3OKpmncg,VTh3k5mv2Ck,2,0
20260610,UCN1-TUxX_2UumGm3OKpmncg,VUDgx3fVtd4,13,0.076923076923076927
20260610,UCN1-TUxX_2UumGm3OKpmncg,WDgj86k31Og,19,0
20260610,UCN1-TUxX_2UumGm3OKpmncg,WY0d7Ck7VjE,13,0
20260610,UCN1-TUxX_2UumGm3OKpmncg,Wzaz04Tmicg,1,0
20260610,UCN1-TUxX_2UumGm3OKpmncg,Xmr8tkRIHYY,8,0
20260610,UCN1-TUxX_2UumGm3OKpmncg,Y4lXH4vJOqQ,626,0.052715654952076675
20260610,UCN1-TUxX_2UumGm3OKpmncg,ZPmQNASo0M0,88,0.022727272727272728
20260610,UCN1-TUxX_2UumGm3OKpmncg,_AP0GLhbPmc,14,0.071428571428571425
20260610,UCN1-TUxX_2UumGm3OKpmncg,d2Mf5Vgy2jM,23,0
20260610,UCN1-TUxX_2UumGm3OKpmncg,dnq70SeCiBY,152,0.039473684210526314
20260610,UCN1-TUxX_2UumGm3OKpmncg,fzJ_WFOxfnQ,11,0
20260610,UCN1-TUxX_2UumGm3OKpmncg,gfUEO7hiEd4,15,0
20260610,UCN1-TUxX_2UumGm3OKpmncg,ghHOBmFQvs8,8,0.125
20260610,UCN1-TUxX_2UumGm3OKpmncg,iPqMWo0J3AI,10,0.1
20260610,UCN1-TUxX_2UumGm3OKpmncg,kZN4msDx9Tg,3,0
20260610,UCN1-TUxX_2UumGm3OKpmncg,lMFgM4Q8yx4,3,0
20260610,UCN1-TUxX_2UumGm3OKpmncg,mah_V3uucKQ,2,0
20260610,UCN1-TUxX_2UumGm3OKpmncg,pje6shzYYZU,3,0
20260610,UCN1-TUxX_2UumGm3OKpmncg,pjgU_IK0fJU,6,0
20260610,UCN1-TUxX_2UumGm3OKpmncg,qoodETrDhSg,11,0.090909090909090912
20260610,UCN1-TUxX_2UumGm3OKpmncg,r2ofEMp6WmQ,7,0.14285714285714285
20260610,UCN1-TUxX_2UumGm3OKpmncg,r6VYrHvgo1A,12,0.083333333333333329
20260610,UCN1-TUxX_2UumGm3OKpmncg,rJiO7I-llw4,11,0.090909090909090912
20260610,UCN1-TUxX_2UumGm3OKpmncg,skKaiqiC7WY,2,0
20260610,UCN1-TUxX_2UumGm3OKpmncg,w2CFUIda7qM,98,0.030612244897959183
20260610,UCN1-TUxX_2UumGm3OKpmncg,x5O8-0h9aH4,2,0
20260610,UCN1-TUxX_2UumGm3OKpmncg,xZQmj0i14oc,5,0
20260610,UCN1-TUxX_2UumGm3OKpmncg,ybQBCcJMrgo,112,0.035714285714285712
20260610,UCN1-TUxX_2UumGm3OKpmncg,zC4YuumOmoE,13,0.076923076923076927
