date,channel_id,video_id,video_thumbnail_impressions,video_thumbnail_impressions_ctr
20260630,UCN1-TUxX_2UumGm3OKpmncg,-qhJIwZz_tM,6,0
20260630,UCN1-TUxX_2UumGm3OKpmncg,2tO6djVL0q8,24,0.16666666666666666
20260630,UCN1-TUxX_2UumGm3OKpmncg,3r5IrG-d9VI,2,0
20260630,UCN1-TUxX_2UumGm3OKpmncg,4ljE5pNY798,1,0
20260630,UCN1-TUxX_2UumGm3OKpmncg,5WXkNaNNTi8,27,0
20260630,UCN1-TUxX_2UumGm3OKpmncg,6Ncztplwf-c,185,0.032432432432432434
20260630,UCN1-TUxX_2UumGm3OKpmncg,6vUld2_t8r0,2,0
20260630,UCN1-TUxX_2UumGm3OKpmncg,794k4AT6MvA,9,0
20260630,UCN1-TUxX_2UumGm3OKpmncg,7Bn_0CsjwNY,2,0
20260630,UCN1-TUxX_2UumGm3OKpmncg,7WhCcJ3ERaY,105,0.019047619047619049
20260630,UCN1-TUxX_2UumGm3OKpmncg,7_gERg0afq4,49,0.020408163265306121
20260630,UCN1-TUxX_2UumGm3OKpmncg,AD1QPvfZZqU,113,0.035398230088495575
20260630,UCN1-TUxX_2UumGm3OKpmncg,Bx_X-Bqk13w,2,0
20260630,UCN1-TUxX_2UumGm3OKpmncg,CbZpTi2Jbmc,3,0
20260630,UCN1-TUxX_2UumGm3OKpmncg,CvdXyK2J6x4,2,0
20260630,UCN1-TUxX_2UumGm3OKpmncg,FIUKH_owfAc,1,0
20260630,UCN1-TUxX_2UumGm3OKpmncg,FrsG4CDAMpo,5,0
20260630,UCN1-TUxX_2UumGm3OKpmncg,HpcaQ2Cz_ec,14,0
20260630,UCN1-TUxX_2UumGm3OKpmncg,IfC-Iy5bilo,3,0
20260630,UCN1-TUxX_2UumGm3OKpmncg,LTmal6JExhE,39,0.02564102564102564
20260630,UCN1-TUxX_2UumGm3OKpmncg,MH0oqevwCh0,3,0.33333333333333331
20260630,UCN1-TUxX_2UumGm3OKpmncg,PCad45gr9yM,5,0
20260630,UCN1-TUxX_2UumGm3OKpmncg,QsgsOkQg-48,2,0
20260630,UCN1-TUxX_2UumGm3OKpmncg,RnVEGYGwYlo,26,0.038461538461538464
20260630,UCN1-TUxX_2UumGm3OKpmncg,SMYdQA_vH-g,1,0
20260630,UCN1-TUxX_2UumGm3OKpmncg,THJvirjCvOY,18,0
20260630,UCN1-TUxX_2UumGm3OKpmncg,TemJZxs-Dm4,11,0.090909090909090912
20260630,UCN1-TUxX_2UumGm3OKpmncg,Ti1JPhq0Pv4,1,0
20260630,UCN1-TUxX_2UumGm3OKpmncg,UUlPhZ2-Lv0,9,0
20260630,UCN1-TUxX_2UumGm3OKpmncg,VFzHiWmeHJE,18,0
20260630,UCN1-TUxX_2UumGm3OKpmncg,VUDgx3fVtd4,40,0.1
20260630,UCN1-TUxX_2UumGm3OKpmncg,WY0d7Ck7VjE,2,0
20260630,UCN1-TUxX_2UumGm3OKpmncg,Wzaz04Tmicg,1,0
20260630,UCN1-TUxX_2UumGm3OKpmncg,XDDPJXuPsYs,26,0
20260630,UCN1-TUxX_2UumGm3OKpmncg,Xmr8tkRIHYY,1,0
20260630,UCN1-TUxX_2UumGm3OKpmncg,Y4lXH4vJOqQ,6,0
20260630,UCN1-TUxX_2UumGm3OKpmncg,Z1eymIQqavs,179,0.0335195530726257
20260630,UCN1-TUxX_2UumGm3OKpmncg,ZPmQNASo0M0,1,0
20260630,UCN1-TUxX_2UumGm3OKpmncg,_AP0GLhbPmc,2,0
20260630,UCN1-TUxX_2UumGm3OKpmncg,aqX-Kq6QAXI,82,0.06097560975609756
20260630,UCN1-TUxX_2UumGm3OKpmncg,bMS2kP4LwDA,33,0
20260630,UCN1-TUxX_2UumGm3OKpmncg,bp7x3ohwOEE,9,0
20260630,UCN1-TUxX_2UumGm3OKpmncg,d2Mf5Vgy2jM,4,0.25
20260630,UCN1-TUxX_2UumGm3OKpmncg,dnq70SeCiBY,17,0.11764705882352941
20260630,UCN1-TUxX_2UumGm3OKpmncg,fzJ_WFOxfnQ,2,0
20260630,UCN1-TUxX_2UumGm3OKpmncg,gM-VwUo1Xhg,1,0
20260630,UCN1-TUxX_2UumGm3OKpmncg,gfUEO7hiEd4,4,0
20260630,UCN1-TUxX_2UumGm3OKpmncg,ghHOBmFQvs8,3,0
20260630,UCN1-TUxX_2UumGm3OKpmncg,iPqMWo0J3AI,23,0
20260630,UCN1-TUxX_2UumGm3OKpmncg,kZN4msDx9Tg,1,0
20260630,UCN1-TUxX_2UumGm3OKpmncg,lkOOz8L76fQ,2,0
20260630,UCN1-TUxX_2UumGm3OKpmncg,nSwQ1T1XLs4,11,0
20260630,UCN1-TUxX_2UumGm3OKpmncg,pa0_4JTb0Nk,169,0.011834319526627219
20260630,UCN1-TUxX_2UumGm3OKpmncg,pjgU_IK0fJU,1,0
20260630,UCN1-TUxX_2UumGm3OKpmncg,qoodETrDhSg,7,0
20260630,UCN1-TUxX_2UumGm3OKpmncg,r2ofEMp6WmQ,2,0
20260630,UCN1-TUxX_2UumGm3OKpmncg,r6VYrHvgo1A,3,0
20260630,UCN1-TUxX_2UumGm3OKpmncg,rJiO7I-llw4,1,0
20260630,UCN1-TUxX_2UumGm3OKpmncg,sK6KH3dFgLY,7,0
20260630,UCN1-TUxX_2UumGm3OKpmncg,skKaiqiC7WY,2,0
20260630,UCN1-TUxX_2UumGm3OKpmncg,u3-tn8ul2Hg,1,0
20260630,UCN1-TUxX_2UumGm3OKpmncg,w2CFUIda7qM,28,0
20260630,UCN1-TUxX_2UumGm3OKpmncg,ybQBCcJMrgo,6,0
20260630,UCN1-TUxX_2UumGm3OKpmncg,zC4YuumOmoE,2,0
