date,channel_id,video_id,video_thumbnail_impressions,video_thumbnail_impressions_ctr
20260603,UCN1-TUxX_2UumGm3OKpmncg,2XLSdO_vOTM,64,0
20260603,UCN1-TUxX_2UumGm3OKpmncg,2tO6djVL0q8,39,0.02564102564102564
20260603,UCN1-TUxX_2UumGm3OKpmncg,3r5IrG-d9VI,6,0
20260603,UCN1-TUxX_2UumGm3OKpmncg,6vUld2_t8r0,4,0
20260603,UCN1-TUxX_2UumGm3OKpmncg,AD1QPvfZZqU,4,0
20260603,UCN1-TUxX_2UumGm3OKpmncg,CvdXyK2J6x4,3,0
20260603,UCN1-TUxX_2UumGm3OKpmncg,FIUKH_owfAc,7,0
20260603,UCN1-TUxX_2UumGm3OKpmncg,FrsG4CDAMpo,3,0
20260603,UCN1-TUxX_2UumGm3OKpmncg,GcyZcniwXRY,6,0
20260603,UCN1-TUxX_2UumGm3OKpmncg,HHE96257weQ,8,0
20260603,UCN1-TUxX_2UumGm3OKpmncg,IfC-Iy5bilo,5,0
20260603,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,3,0
20260603,UCN1-TUxX_2UumGm3OKpmncg,SMYdQA_vH-g,10,0
20260603,UCN1-TUxX_2UumGm3OKpmncg,THJvirjCvOY,1,0
20260603,UCN1-TUxX_2UumGm3OKpmncg,TyxdaK8mu_E,4,0
20260603,UCN1-TUxX_2UumGm3OKpmncg,VFzHiWmeHJE,28,0
20260603,UCN1-TUxX_2UumGm3OKpmncg,VTh3k5mv2Ck,6,0
20260603,UCN1-TUxX_2UumGm3OKpmncg,WDgj86k31Og,22,0
20260603,UCN1-TUxX_2UumGm3OKpmncg,WY0d7Ck7VjE,5,0
20260603,UCN1-TUxX_2UumGm3OKpmncg,Wzaz04Tmicg,2,0
20260603,UCN1-TUxX_2UumGm3OKpmncg,Xmr8tkRIHYY,34,0.029411764705882353
20260603,UCN1-TUxX_2UumGm3OKpmncg,YJVnEw20Nkg,5,0
20260603,UCN1-TUxX_2UumGm3OKpmncg,ZJnFCiMejGk,3,0
20260603,UCN1-TUxX_2UumGm3OKpmncg,ZPmQNASo0M0,77,0.025974025974025976
20260603,UCN1-TUxX_2UumGm3OKpmncg,_AP0GLhbPmc,5,0
20260603,UCN1-TUxX_2UumGm3OKpmncg,d2Mf5Vgy2jM,203,0.009852216748768473
20260603,UCN1-TUxX_2UumGm3OKpmncg,dnq70SeCiBY,34,0.058823529411764705
20260603,UCN1-TUxX_2UumGm3OKpmncg,fzJ_WFOxfnQ,5,0
20260603,UCN1-TUxX_2UumGm3OKpmncg,gfUEO7hiEd4,5,0
20260603,UCN1-TUxX_2UumGm3OKpmncg,ghHOBmFQvs8,3,0
20260603,UCN1-TUxX_2UumGm3OKpmncg,hFiGmI6nugw,12,0
20260603,UCN1-TUxX_2UumGm3OKpmncg,kZN4msDx9Tg,1,0
20260603,UCN1-TUxX_2UumGm3OKpmncg,lMFgM4Q8yx4,46,0.043478260869565216
20260603,UCN1-TUxX_2UumGm3OKpmncg,mah_V3uucKQ,62,0
20260603,UCN1-TUxX_2UumGm3OKpmncg,pje6shzYYZU,1,0
20260603,UCN1-TUxX_2UumGm3OKpmncg,pjgU_IK0fJU,3,0
20260603,UCN1-TUxX_2UumGm3OKpmncg,qEj-VgyiMvo,5,0
20260603,UCN1-TUxX_2UumGm3OKpmncg,qoodETrDhSg,141,0.035460992907801421
20260603,UCN1-TUxX_2UumGm3OKpmncg,rJiO7I-llw4,41,0
20260603,UCN1-TUxX_2UumGm3OKpmncg,rRgXtflhT_s,7,0
20260603,UCN1-TUxX_2UumGm3OKpmncg,skKaiqiC7WY,7,0
20260603,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,3,0
20260603,UCN1-TUxX_2UumGm3OKpmncg,uLz9acGGcO4,16,0.0625
20260603,UCN1-TUxX_2UumGm3OKpmncg,ug725vDo3k0,3,0
20260603,UCN1-TUxX_2UumGm3OKpmncg,x5O8-0h9aH4,29,0.10344827586206896
20260603,UCN1-TUxX_2UumGm3OKpmncg,xZQmj0i14oc,10,0
