date,channel_id,video_id,video_thumbnail_impressions,video_thumbnail_impressions_ctr
20260604,UCN1-TUxX_2UumGm3OKpmncg,2XLSdO_vOTM,80,0
20260604,UCN1-TUxX_2UumGm3OKpmncg,2tO6djVL0q8,12,0
20260604,UCN1-TUxX_2UumGm3OKpmncg,3r5IrG-d9VI,2,0
20260604,UCN1-TUxX_2UumGm3OKpmncg,6vUld2_t8r0,6,0
20260604,UCN1-TUxX_2UumGm3OKpmncg,AD1QPvfZZqU,2,0
20260604,UCN1-TUxX_2UumGm3OKpmncg,CvdXyK2J6x4,3,0
20260604,UCN1-TUxX_2UumGm3OKpmncg,GcyZcniwXRY,5,0
20260604,UCN1-TUxX_2UumGm3OKpmncg,HHE96257weQ,7,0
20260604,UCN1-TUxX_2UumGm3OKpmncg,IfC-Iy5bilo,2,0
20260604,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,1,0
20260604,UCN1-TUxX_2UumGm3OKpmncg,SMYdQA_vH-g,6,0
20260604,UCN1-TUxX_2UumGm3OKpmncg,TyxdaK8mu_E,1,0
20260604,UCN1-TUxX_2UumGm3OKpmncg,VFzHiWmeHJE,26,0.038461538461538464
20260604,UCN1-TUxX_2UumGm3OKpmncg,VTh3k5mv2Ck,7,0
20260604,UCN1-TUxX_2UumGm3OKpmncg,WDgj86k31Og,35,0.028571428571428571
20260604,UCN1-TUxX_2UumGm3OKpmncg,WY0d7Ck7VjE,2,0
20260604,UCN1-TUxX_2UumGm3OKpmncg,Wzaz04Tmicg,2,0
20260604,UCN1-TUxX_2UumGm3OKpmncg,Xmr8tkRIHYY,5,0
20260604,UCN1-TUxX_2UumGm3OKpmncg,YJVnEw20Nkg,2,0
20260604,UCN1-TUxX_2UumGm3OKpmncg,ZJnFCiMejGk,1,0
20260604,UCN1-TUxX_2UumGm3OKpmncg,ZPmQNASo0M0,25,0
20260604,UCN1-TUxX_2UumGm3OKpmncg,_AP0GLhbPmc,2,0
20260604,UCN1-TUxX_2UumGm3OKpmncg,d2Mf5Vgy2jM,226,0.035398230088495575
20260604,UCN1-TUxX_2UumGm3OKpmncg,dnq70SeCiBY,90,0.033333333333333333
20260604,UCN1-TUxX_2UumGm3OKpmncg,fzJ_WFOxfnQ,6,0.16666666666666666
20260604,UCN1-TUxX_2UumGm3OKpmncg,gfUEO7hiEd4,2,0
20260604,UCN1-TUxX_2UumGm3OKpmncg,ghHOBmFQvs8,4,0
20260604,UCN1-TUxX_2UumGm3OKpmncg,hFiGmI6nugw,6,0
20260604,UCN1-TUxX_2UumGm3OKpmncg,kZN4msDx9Tg,4,0
20260604,UCN1-TUxX_2UumGm3OKpmncg,lMFgM4Q8yx4,52,0.019230769230769232
20260604,UCN1-TUxX_2UumGm3OKpmncg,mah_V3uucKQ,23,0
20260604,UCN1-TUxX_2UumGm3OKpmncg,pje6shzYYZU,4,0
20260604,UCN1-TUxX_2UumGm3OKpmncg,pjgU_IK0fJU,5,0
20260604,UCN1-TUxX_2UumGm3OKpmncg,qEj-VgyiMvo,2,0
20260604,UCN1-TUxX_2UumGm3OKpmncg,qoodETrDhSg,52,0.038461538461538464
20260604,UCN1-TUxX_2UumGm3OKpmncg,r2ofEMp6WmQ,2,0
20260604,UCN1-TUxX_2UumGm3OKpmncg,rJiO7I-llw4,74,0.013513513513513514
20260604,UCN1-TUxX_2UumGm3OKpmncg,rRgXtflhT_s,7,0
20260604,UCN1-TUxX_2UumGm3OKpmncg,skKaiqiC7WY,8,0.125
20260604,UCN1-TUxX_2UumGm3OKpmncg,uLz9acGGcO4,6,0
20260604,UCN1-TUxX_2UumGm3OKpmncg,x5O8-0h9aH4,48,0.041666666666666664
20260604,UCN1-TUxX_2UumGm3OKpmncg,xZQmj0i14oc,2,0
20260604,UCN1-TUxX_2UumGm3OKpmncg,ybQBCcJMrgo,10,0
