date,channel_id,video_id,video_thumbnail_impressions,video_thumbnail_impressions_ctr
20260622,UCN1-TUxX_2UumGm3OKpmncg,-qhJIwZz_tM,15,0.066666666666666666
20260622,UCN1-TUxX_2UumGm3OKpmncg,1Y3SwfK1BTE,3,0
20260622,UCN1-TUxX_2UumGm3OKpmncg,2XLSdO_vOTM,2,0
20260622,UCN1-TUxX_2UumGm3OKpmncg,2tO6djVL0q8,24,0
20260622,UCN1-TUxX_2UumGm3OKpmncg,6Ncztplwf-c,131,0.015267175572519083
20260622,UCN1-TUxX_2UumGm3OKpmncg,6vUld2_t8r0,1,0
20260622,UCN1-TUxX_2UumGm3OKpmncg,794k4AT6MvA,1,0
20260622,UCN1-TUxX_2UumGm3OKpmncg,7Bn_0CsjwNY,6,0
20260622,UCN1-TUxX_2UumGm3OKpmncg,7WhCcJ3ERaY,107,0.037383177570093455
20260622,UCN1-TUxX_2UumGm3OKpmncg,7_gERg0afq4,63,0.095238095238095233
20260622,UCN1-TUxX_2UumGm3OKpmncg,AD1QPvfZZqU,115,0.0086956521739130436
20260622,UCN1-TUxX_2UumGm3OKpmncg,Bx_X-Bqk13w,2,0
20260622,UCN1-TUxX_2UumGm3OKpmncg,CbZpTi2Jbmc,2,0
20260622,UCN1-TUxX_2UumGm3OKpmncg,CvdXyK2J6x4,3,0
20260622,UCN1-TUxX_2UumGm3OKpmncg,FrsG4CDAMpo,3,0
20260622,UCN1-TUxX_2UumGm3OKpmncg,HpcaQ2Cz_ec,1,0
20260622,UCN1-TUxX_2UumGm3OKpmncg,IfC-Iy5bilo,1,0
20260622,UCN1-TUxX_2UumGm3OKpmncg,MH0oqevwCh0,1,0
20260622,UCN1-TUxX_2UumGm3OKpmncg,MS0EJZVM-pU,1,0
20260622,UCN1-TUxX_2UumGm3OKpmncg,PCad45gr9yM,1,0
20260622,UCN1-TUxX_2UumGm3OKpmncg,QsgsOkQg-48,14,0
20260622,UCN1-TUxX_2UumGm3OKpmncg,SMYdQA_vH-g,6,0
20260622,UCN1-TUxX_2UumGm3OKpmncg,THJvirjCvOY,27,0
20260622,UCN1-TUxX_2UumGm3OKpmncg,T_OW_SYTOc0,3,0
20260622,UCN1-TUxX_2UumGm3OKpmncg,TemJZxs-Dm4,9,0
20260622,UCN1-TUxX_2UumGm3OKpmncg,TyxdaK8mu_E,3,0
20260622,UCN1-TUxX_2UumGm3OKpmncg,UUlPhZ2-Lv0,51,0.0196078431372549
20260622,UCN1-TUxX_2UumGm3OKpmncg,VFzHiWmeHJE,72,0.027777777777777776
20260622,UCN1-TUxX_2UumGm3OKpmncg,VUDgx3fVtd4,114,0.035087719298245612
20260622,UCN1-TUxX_2UumGm3OKpmncg,WDgj86k31Og,2,0
20260622,UCN1-TUxX_2UumGm3OKpmncg,WY0d7Ck7VjE,1,0
