date,channel_id,video_id,video_thumbnail_impressions,video_thumbnail_impressions_ctr
20260619,UCN1-TUxX_2UumGm3OKpmncg,-qhJIwZz_tM,17,0
20260619,UCN1-TUxX_2UumGm3OKpmncg,2XLSdO_vOTM,1,0
20260619,UCN1-TUxX_2UumGm3OKpmncg,2tO6djVL0q8,11,0
20260619,UCN1-TUxX_2UumGm3OKpmncg,6Ncztplwf-c,36,0.027777777777777776
20260619,UCN1-TUxX_2UumGm3OKpmncg,6vUld2_t8r0,1,0
20260619,UCN1-TUxX_2UumGm3OKpmncg,7Bn_0CsjwNY,10,0
20260619,UCN1-TUxX_2UumGm3OKpmncg,7_gERg0afq4,84,0.035714285714285712
20260619,UCN1-TUxX_2UumGm3OKpmncg,AD1QPvfZZqU,31,0
20260619,UCN1-TUxX_2UumGm3OKpmncg,Bx_X-Bqk13w,10,0
20260619,UCN1-TUxX_2UumGm3OKpmncg,CbZpTi2Jbmc,1,0
20260619,UCN1-TUxX_2UumGm3OKpmncg,CvdXyK2J6x4,3,0.33333333333333331
20260619,UCN1-TUxX_2UumGm3OKpmncg,IfC-Iy5bilo,1,0
20260619,UCN1-TUxX_2UumGm3OKpmncg,MH0oqevwCh0,1,0
20260619,UCN1-TUxX_2UumGm3OKpmncg,MS0EJZVM-pU,1,0
20260619,UCN1-TUxX_2UumGm3OKpmncg,QsgsOkQg-48,3,0
20260619,UCN1-TUxX_2UumGm3OKpmncg,SMYdQA_vH-g,4,0
20260619,UCN1-TUxX_2UumGm3OKpmncg,THJvirjCvOY,17,0
20260619,UCN1-TUxX_2UumGm3OKpmncg,TemJZxs-Dm4,12,0
20260619,UCN1-TUxX_2UumGm3OKpmncg,TyxdaK8mu_E,1,0
20260619,UCN1-TUxX_2UumGm3OKpmncg,UUlPhZ2-Lv0,123,0.024390243902439025
20260619,UCN1-TUxX_2UumGm3OKpmncg,VFzHiWmeHJE,29,0.034482758620689655
20260619,UCN1-TUxX_2UumGm3OKpmncg,VUDgx3fVtd4,31,0.064516129032258063
20260619,UCN1-TUxX_2UumGm3OKpmncg,WY0d7Ck7VjE,3,0
20260619,UCN1-TUxX_2UumGm3OKpmncg,Wzaz04Tmicg,2,0
20260619,UCN1-TUxX_2UumGm3OKpmncg,XDDPJXuPsYs,329,0.060790273556231005
20260619,UCN1-TUxX_2UumGm3OKpmncg,Xmr8tkRIHYY,2,0
20260619,UCN1-TUxX_2UumGm3OKpmncg,Y4lXH4vJOqQ,11,0
20260619,UCN1-TUxX_2UumGm3OKpmncg,ZPmQNASo0M0,13,0.076923076923076927
20260619,UCN1-TUxX_2UumGm3OKpmncg,aqX-Kq6QAXI,87,0.034482758620689655
20260619,UCN1-TUxX_2UumGm3OKpmncg,bp7x3ohwOEE,19,0.052631578947368418
20260619,UCN1-TUxX_2UumGm3OKpmncg,d2Mf5Vgy2jM,10,0.2
20260619,UCN1-TUxX_2UumGm3OKpmncg,dnq70SeCiBY,33,0
20260619,UCN1-TUxX_2UumGm3OKpmncg,f0bb0tpocWQ,1,0
20260619,UCN1-TUxX_2UumGm3OKpmncg,fzJ_WFOxfnQ,1,0
20260619,UCN1-TUxX_2UumGm3OKpmncg,ghHOBmFQvs8,6,0
20260619,UCN1-TUxX_2UumGm3OKpmncg,hFiGmI6nugw,1,0
20260619,UCN1-TUxX_2UumGm3OKpmncg,kZN4msDx9Tg,7,0.14285714285714285
20260619,UCN1-TUxX_2UumGm3OKpmncg,lMFgM4Q8yx4,3,0
20260619,UCN1-TUxX_2UumGm3OKpmncg,pje6shzYYZU,5,0
20260619,UCN1-TUxX_2UumGm3OKpmncg,pjgU_IK0fJU,5,0
20260619,UCN1-TUxX_2UumGm3OKpmncg,qoodETrDhSg,24,0
20260619,UCN1-TUxX_2UumGm3OKpmncg,r2ofEMp6WmQ,2,0
20260619,UCN1-TUxX_2UumGm3OKpmncg,r6VYrHvgo1A,1,1
20260619,UCN1-TUxX_2UumGm3OKpmncg,rJiO7I-llw4,1,0
20260619,UCN1-TUxX_2UumGm3OKpmncg,rRgXtflhT_s,1,0
20260619,UCN1-TUxX_2UumGm3OKpmncg,sK6KH3dFgLY,38,0
20260619,UCN1-TUxX_2UumGm3OKpmncg,uLz9acGGcO4,1,0
20260619,UCN1-TUxX_2UumGm3OKpmncg,ug725vDo3k0,3,0
20260619,UCN1-TUxX_2UumGm3OKpmncg,w2CFUIda7qM,6,0
20260619,UCN1-TUxX_2UumGm3OKpmncg,w5wPhOFw4b8,1,0
20260619,UCN1-TUxX_2UumGm3OKpmncg,x5O8-0h9aH4,8,0
20260619,UCN1-TUxX_2UumGm3OKpmncg,xZQmj0i14oc,1,0
20260619,UCN1-TUxX_2UumGm3OKpmncg,ybQBCcJMrgo,32,0.15625
20260619,UCN1-TUxX_2UumGm3OKpmncg,zC4YuumOmoE,8,0
