date,channel_id,video_id,video_thumbnail_impressions,video_thumbnail_impressions_ctr
20260531,UCN1-TUxX_2UumGm3OKpmncg,2XLSdO_vOTM,227,0.013215859030837005
20260531,UCN1-TUxX_2UumGm3OKpmncg,2tO6djVL0q8,52,0.019230769230769232
20260531,UCN1-TUxX_2UumGm3OKpmncg,3r5IrG-d9VI,1,0
20260531,UCN1-TUxX_2UumGm3OKpmncg,6vUld2_t8r0,6,0
20260531,UCN1-TUxX_2UumGm3OKpmncg,AD1QPvfZZqU,13,0
20260531,UCN1-TUxX_2UumGm3OKpmncg,CvdXyK2J6x4,26,0
20260531,UCN1-TUxX_2UumGm3OKpmncg,FIUKH_owfAc,5,0
20260531,UCN1-TUxX_2UumGm3OKpmncg,FrsG4CDAMpo,3,0
20260531,UCN1-TUxX_2UumGm3OKpmncg,GcyZcniwXRY,11,0
20260531,UCN1-TUxX_2UumGm3OKpmncg,HHE96257weQ,14,0.071428571428571425
20260531,UCN1-TUxX_2UumGm3OKpmncg,SMYdQA_vH-g,29,0
20260531,UCN1-TUxX_2UumGm3OKpmncg,TyxdaK8mu_E,4,0
20260531,UCN1-TUxX_2UumGm3OKpmncg,VFzHiWmeHJE,90,0.033333333333333333
20260531,UCN1-TUxX_2UumGm3OKpmncg,VTh3k5mv2Ck,24,0
20260531,UCN1-TUxX_2UumGm3OKpmncg,WDgj86k31Og,4,0
20260531,UCN1-TUxX_2UumGm3OKpmncg,Wzaz04Tmicg,3,0
20260531,UCN1-TUxX_2UumGm3OKpmncg,Xmr8tkRIHYY,26,0
20260531,UCN1-TUxX_2UumGm3OKpmncg,YJVnEw20Nkg,8,0
20260531,UCN1-TUxX_2UumGm3OKpmncg,ZJnFCiMejGk,5,0
20260531,UCN1-TUxX_2UumGm3OKpmncg,fzJ_WFOxfnQ,4,0
20260531,UCN1-TUxX_2UumGm3OKpmncg,ghHOBmFQvs8,50,0
20260531,UCN1-TUxX_2UumGm3OKpmncg,hFiGmI6nugw,5,0
20260531,UCN1-TUxX_2UumGm3OKpmncg,lMFgM4Q8yx4,463,0.032397408207343416
20260531,UCN1-TUxX_2UumGm3OKpmncg,mah_V3uucKQ,4,0
20260531,UCN1-TUxX_2UumGm3OKpmncg,pje6shzYYZU,2,0
20260531,UCN1-TUxX_2UumGm3OKpmncg,pjgU_IK0fJU,2,0
20260531,UCN1-TUxX_2UumGm3OKpmncg,qEj-VgyiMvo,8,0
20260531,UCN1-TUxX_2UumGm3OKpmncg,qoodETrDhSg,75,0
20260531,UCN1-TUxX_2UumGm3OKpmncg,rJiO7I-llw4,243,0.03292181069958848
20260531,UCN1-TUxX_2UumGm3OKpmncg,rRgXtflhT_s,14,0
20260531,UCN1-TUxX_2UumGm3OKpmncg,skKaiqiC7WY,11,0
20260531,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,4,0
20260531,UCN1-TUxX_2UumGm3OKpmncg,uLz9acGGcO4,4,0
20260531,UCN1-TUxX_2UumGm3OKpmncg,ug725vDo3k0,4,0
20260531,UCN1-TUxX_2UumGm3OKpmncg,x5O8-0h9aH4,49,0
20260531,UCN1-TUxX_2UumGm3OKpmncg,xZQmj0i14oc,51,0.058823529411764705
