date,channel_id,video_id,video_thumbnail_impressions,video_thumbnail_impressions_ctr
20260617,UCN1-TUxX_2UumGm3OKpmncg,-qhJIwZz_tM,43,0
20260617,UCN1-TUxX_2UumGm3OKpmncg,2XLSdO_vOTM,1,0
20260617,UCN1-TUxX_2UumGm3OKpmncg,2tO6djVL0q8,5,0
20260617,UCN1-TUxX_2UumGm3OKpmncg,6vUld2_t8r0,1,0
20260617,UCN1-TUxX_2UumGm3OKpmncg,7Bn_0CsjwNY,1,0
20260617,UCN1-TUxX_2UumGm3OKpmncg,7_gERg0afq4,111,0.036036036036036036
20260617,UCN1-TUxX_2UumGm3OKpmncg,AD1QPvfZZqU,8,0.375
20260617,UCN1-TUxX_2UumGm3OKpmncg,Bx_X-Bqk13w,3,0
20260617,UCN1-TUxX_2UumGm3OKpmncg,CbZpTi2Jbmc,1,0
20260617,UCN1-TUxX_2UumGm3OKpmncg,CvdXyK2J6x4,5,0
20260617,UCN1-TUxX_2UumGm3OKpmncg,FIUKH_owfAc,2,0
20260617,UCN1-TUxX_2UumGm3OKpmncg,SMYdQA_vH-g,4,0
20260617,UCN1-TUxX_2UumGm3OKpmncg,THJvirjCvOY,18,0
20260617,UCN1-TUxX_2UumGm3OKpmncg,TemJZxs-Dm4,10,0
20260617,UCN1-TUxX_2UumGm3OKpmncg,TyxdaK8mu_E,4,0.25
20260617,UCN1-TUxX_2UumGm3OKpmncg,VFzHiWmeHJE,6,0
20260617,UCN1-TUxX_2UumGm3OKpmncg,VUDgx3fVtd4,14,0
20260617,UCN1-TUxX_2UumGm3OKpmncg,WDgj86k31Og,3,0
20260617,UCN1-TUxX_2UumGm3OKpmncg,Wzaz04Tmicg,1,0
20260617,UCN1-TUxX_2UumGm3OKpmncg,XDDPJXuPsYs,229,0.039301310043668124
20260617,UCN1-TUxX_2UumGm3OKpmncg,Y4lXH4vJOqQ,61,0.032786885245901641
20260617,UCN1-TUxX_2UumGm3OKpmncg,ZPmQNASo0M0,9,0
20260617,UCN1-TUxX_2UumGm3OKpmncg,aqX-Kq6QAXI,55,0
20260617,UCN1-TUxX_2UumGm3OKpmncg,bp7x3ohwOEE,16,0.125
20260617,UCN1-TUxX_2UumGm3OKpmncg,d2Mf5Vgy2jM,33,0.060606060606060608
20260617,UCN1-TUxX_2UumGm3OKpmncg,dnq70SeCiBY,31,0.064516129032258063
20260617,UCN1-TUxX_2UumGm3OKpmncg,gfUEO7hiEd4,3,0
20260617,UCN1-TUxX_2UumGm3OKpmncg,ghHOBmFQvs8,3,0
20260617,UCN1-TUxX_2UumGm3OKpmncg,kZN4msDx9Tg,1,0
20260617,UCN1-TUxX_2UumGm3OKpmncg,lMFgM4Q8yx4,3,0
20260617,UCN1-TUxX_2UumGm3OKpmncg,pje6shzYYZU,1,0
20260617,UCN1-TUxX_2UumGm3OKpmncg,pjgU_IK0fJU,3,0
20260617,UCN1-TUxX_2UumGm3OKpmncg,qoodETrDhSg,12,0
20260617,UCN1-TUxX_2UumGm3OKpmncg,rJiO7I-llw4,4,0
20260617,UCN1-TUxX_2UumGm3OKpmncg,sK6KH3dFgLY,8,0
20260617,UCN1-TUxX_2UumGm3OKpmncg,w2CFUIda7qM,6,0
20260617,UCN1-TUxX_2UumGm3OKpmncg,x5O8-0h9aH4,6,0
20260617,UCN1-TUxX_2UumGm3OKpmncg,xZQmj0i14oc,1,0
20260617,UCN1-TUxX_2UumGm3OKpmncg,ybQBCcJMrgo,62,0.080645161290322578
20260617,UCN1-TUxX_2UumGm3OKpmncg,zC4YuumOmoE,13,0
