date,channel_id,video_id,video_thumbnail_impressions,video_thumbnail_impressions_ctr
20260602,UCN1-TUxX_2UumGm3OKpmncg,2XLSdO_vOTM,41,0.024390243902439025
20260602,UCN1-TUxX_2UumGm3OKpmncg,2tO6djVL0q8,46,0.021739130434782608
20260602,UCN1-TUxX_2UumGm3OKpmncg,3r5IrG-d9VI,6,0
20260602,UCN1-TUxX_2UumGm3OKpmncg,6vUld2_t8r0,1,0
20260602,UCN1-TUxX_2UumGm3OKpmncg,AD1QPvfZZqU,4,0
20260602,UCN1-TUxX_2UumGm3OKpmncg,CvdXyK2J6x4,19,0.052631578947368418
20260602,UCN1-TUxX_2UumGm3OKpmncg,FIUKH_owfAc,2,0
20260602,UCN1-TUxX_2UumGm3OKpmncg,FrsG4CDAMpo,1,0
20260602,UCN1-TUxX_2UumGm3OKpmncg,GcyZcniwXRY,1,0
20260602,UCN1-TUxX_2UumGm3OKpmncg,HHE96257weQ,4,0
20260602,UCN1-TUxX_2UumGm3OKpmncg,IfC-Iy5bilo,1,0
20260602,UCN1-TUxX_2UumGm3OKpmncg,SMYdQA_vH-g,6,0
20260602,UCN1-TUxX_2UumGm3OKpmncg,TyxdaK8mu_E,2,0
20260602,UCN1-TUxX_2UumGm3OKpmncg,VFzHiWmeHJE,14,0.071428571428571425
20260602,UCN1-TUxX_2UumGm3OKpmncg,VTh3k5mv2Ck,20,0
20260602,UCN1-TUxX_2UumGm3OKpmncg,WDgj86k31Og,1,0
20260602,UCN1-TUxX_2UumGm3OKpmncg,WY0d7Ck7VjE,1,0
20260602,UCN1-TUxX_2UumGm3OKpmncg,Wzaz04Tmicg,6,0
20260602,UCN1-TUxX_2UumGm3OKpmncg,Xmr8tkRIHYY,14,0
20260602,UCN1-TUxX_2UumGm3OKpmncg,YJVnEw20Nkg,5,0
20260602,UCN1-TUxX_2UumGm3OKpmncg,ZJnFCiMejGk,5,0
20260602,UCN1-TUxX_2UumGm3OKpmncg,ZPmQNASo0M0,10,0.1
20260602,UCN1-TUxX_2UumGm3OKpmncg,d2Mf5Vgy2jM,218,0.027522935779816515
20260602,UCN1-TUxX_2UumGm3OKpmncg,fzJ_WFOxfnQ,1,0
20260602,UCN1-TUxX_2UumGm3OKpmncg,ghHOBmFQvs8,39,0
20260602,UCN1-TUxX_2UumGm3OKpmncg,hFiGmI6nugw,5,0
20260602,UCN1-TUxX_2UumGm3OKpmncg,lMFgM4Q8yx4,47,0.021276595744680851
20260602,UCN1-TUxX_2UumGm3OKpmncg,mah_V3uucKQ,54,0
20260602,UCN1-TUxX_2UumGm3OKpmncg,pjgU_IK0fJU,3,0
20260602,UCN1-TUxX_2UumGm3OKpmncg,qEj-VgyiMvo,3,0
20260602,UCN1-TUxX_2UumGm3OKpmncg,qoodETrDhSg,127,0.023622047244094488
20260602,UCN1-TUxX_2UumGm3OKpmncg,rJiO7I-llw4,41,0.024390243902439025
20260602,UCN1-TUxX_2UumGm3OKpmncg,rRgXtflhT_s,2,0
20260602,UCN1-TUxX_2UumGm3OKpmncg,skKaiqiC7WY,7,0
20260602,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,4,0
20260602,UCN1-TUxX_2UumGm3OKpmncg,uLz9acGGcO4,1,0
20260602,UCN1-TUxX_2UumGm3OKpmncg,ug725vDo3k0,1,0
20260602,UCN1-TUxX_2UumGm3OKpmncg,x5O8-0h9aH4,16,0
20260602,UCN1-TUxX_2UumGm3OKpmncg,xZQmj0i14oc,21,0
