date,channel_id,video_id,video_thumbnail_impressions,video_thumbnail_impressions_ctr
20260612,UCN1-TUxX_2UumGm3OKpmncg,-qhJIwZz_tM,57,0.035087719298245612
20260612,UCN1-TUxX_2UumGm3OKpmncg,2XLSdO_vOTM,1,0
20260612,UCN1-TUxX_2UumGm3OKpmncg,2tO6djVL0q8,43,0
20260612,UCN1-TUxX_2UumGm3OKpmncg,3r5IrG-d9VI,1,0
20260612,UCN1-TUxX_2UumGm3OKpmncg,6vUld2_t8r0,1,0
20260612,UCN1-TUxX_2UumGm3OKpmncg,794k4AT6MvA,3,0
20260612,UCN1-TUxX_2UumGm3OKpmncg,7Bn_0CsjwNY,1,0
20260612,UCN1-TUxX_2UumGm3OKpmncg,7_gERg0afq4,550,0.029090909090909091
20260612,UCN1-TUxX_2UumGm3OKpmncg,AD1QPvfZZqU,39,0.02564102564102564
20260612,UCN1-TUxX_2UumGm3OKpmncg,Bx_X-Bqk13w,15,0.13333333333333333
20260612,UCN1-TUxX_2UumGm3OKpmncg,CbZpTi2Jbmc,36,0
20260612,UCN1-TUxX_2UumGm3OKpmncg,CvdXyK2J6x4,6,0
20260612,UCN1-TUxX_2UumGm3OKpmncg,FIUKH_owfAc,3,0
20260612,UCN1-TUxX_2UumGm3OKpmncg,FrsG4CDAMpo,3,0
20260612,UCN1-TUxX_2UumGm3OKpmncg,HHE96257weQ,1,0
20260612,UCN1-TUxX_2UumGm3OKpmncg,HpcaQ2Cz_ec,3,0
20260612,UCN1-TUxX_2UumGm3OKpmncg,Hyw7XbAbKhk,2,0
20260612,UCN1-TUxX_2UumGm3OKpmncg,IfC-Iy5bilo,6,0
20260612,UCN1-TUxX_2UumGm3OKpmncg,PCad45gr9yM,3,0
20260612,UCN1-TUxX_2UumGm3OKpmncg,PttffbkmX7A,2,0
20260612,UCN1-TUxX_2UumGm3OKpmncg,QsgsOkQg-48,1,0
20260612,UCN1-TUxX_2UumGm3OKpmncg,SMYdQA_vH-g,10,0
20260612,UCN1-TUxX_2UumGm3OKpmncg,THJvirjCvOY,200,0.02
20260612,UCN1-TUxX_2UumGm3OKpmncg,TemJZxs-Dm4,114,0.035087719298245612
20260612,UCN1-TUxX_2UumGm3OKpmncg,TyxdaK8mu_E,6,0.16666666666666666
20260612,UCN1-TUxX_2UumGm3OKpmncg,VFzHiWmeHJE,27,0
20260612,UCN1-TUxX_2UumGm3OKpmncg,VUDgx3fVtd4,3,0
20260612,UCN1-TUxX_2UumGm3OKpmncg,WDgj86k31Og,5,0
20260612,UCN1-TUxX_2UumGm3OKpmncg,WY0d7Ck7VjE,7,0
20260612,UCN1-TUxX_2UumGm3OKpmncg,Xmr8tkRIHYY,32,0.09375
20260612,UCN1-TUxX_2UumGm3OKpmncg,Y4lXH4vJOqQ,705,0.032624113475177303
20260612,UCN1-TUxX_2UumGm3OKpmncg,YJVnEw20Nkg,1,0
20260612,UCN1-TUxX_2UumGm3OKpmncg,ZJnFCiMejGk,1,0
20260612,UCN1-TUxX_2UumGm3OKpmncg,ZPmQNASo0M0,4,0
20260612,UCN1-TUxX_2UumGm3OKpmncg,_AP0GLhbPmc,10,0
20260612,UCN1-TUxX_2UumGm3OKpmncg,bp7x3ohwOEE,14,0.14285714285714285
20260612,UCN1-TUxX_2UumGm3OKpmncg,d2Mf5Vgy2jM,14,0.071428571428571425
20260612,UCN1-TUxX_2UumGm3OKpmncg,dnq70SeCiBY,44,0.045454545454545456
20260612,UCN1-TUxX_2UumGm3OKpmncg,fzJ_WFOxfnQ,6,0
20260612,UCN1-TUxX_2UumGm3OKpmncg,gfUEO7hiEd4,19,0
20260612,UCN1-TUxX_2UumGm3OKpmncg,ghHOBmFQvs8,20,0.05
20260612,UCN1-TUxX_2UumGm3OKpmncg,iPqMWo0J3AI,3,0
20260612,UCN1-TUxX_2UumGm3OKpmncg,kZN4msDx9Tg,7,0
20260612,UCN1-TUxX_2UumGm3OKpmncg,lMFgM4Q8yx4,11,0.18181818181818182
20260612,UCN1-TUxX_2UumGm3OKpmncg,lkOOz8L76fQ,1,0
20260612,UCN1-TUxX_2UumGm3OKpmncg,mah_V3uucKQ,2,0
20260612,UCN1-TUxX_2UumGm3OKpmncg,pje6shzYYZU,6,0
20260612,UCN1-TUxX_2UumGm3OKpmncg,pjgU_IK0fJU,4,0
20260612,UCN1-TUxX_2UumGm3OKpmncg,qoodETrDhSg,13,0.076923076923076927
20260612,UCN1-TUxX_2UumGm3OKpmncg,r2ofEMp6WmQ,12,0
20260612,UCN1-TUxX_2UumGm3OKpmncg,r6VYrHvgo1A,3,0
20260612,UCN1-TUxX_2UumGm3OKpmncg,rJiO7I-llw4,21,0.047619047619047616
20260612,UCN1-TUxX_2UumGm3OKpmncg,skKaiqiC7WY,2,0
20260612,UCN1-TUxX_2UumGm3OKpmncg,uLz9acGGcO4,3,0
20260612,UCN1-TUxX_2UumGm3OKpmncg,ug725vDo3k0,1,0
20260612,UCN1-TUxX_2UumGm3OKpmncg,w2CFUIda7qM,120,0.033333333333333333
20260612,UCN1-TUxX_2UumGm3OKpmncg,x5O8-0h9aH4,9,0
20260612,UCN1-TUxX_2UumGm3OKpmncg,xZQmj0i14oc,16,0.125
20260612,UCN1-TUxX_2UumGm3OKpmncg,ybQBCcJMrgo,68,0.029411764705882353
20260612,UCN1-TUxX_2UumGm3OKpmncg,zC4YuumOmoE,2,0
