date,channel_id,video_id,video_thumbnail_impressions,video_thumbnail_impressions_ctr
20260609,UCN1-TUxX_2UumGm3OKpmncg,2XLSdO_vOTM,27,0.037037037037037035
20260609,UCN1-TUxX_2UumGm3OKpmncg,2tO6djVL0q8,52,0.019230769230769232
20260609,UCN1-TUxX_2UumGm3OKpmncg,3r5IrG-d9VI,3,0
20260609,UCN1-TUxX_2UumGm3OKpmncg,6vUld2_t8r0,4,0
20260609,UCN1-TUxX_2UumGm3OKpmncg,AD1QPvfZZqU,54,0.055555555555555552
20260609,UCN1-TUxX_2UumGm3OKpmncg,Bx_X-Bqk13w,9,0
20260609,UCN1-TUxX_2UumGm3OKpmncg,CbZpTi2Jbmc,10,0
20260609,UCN1-TUxX_2UumGm3OKpmncg,CvdXyK2J6x4,32,0
20260609,UCN1-TUxX_2UumGm3OKpmncg,FIUKH_owfAc,3,0
20260609,UCN1-TUxX_2UumGm3OKpmncg,FrsG4CDAMpo,1,0
20260609,UCN1-TUxX_2UumGm3OKpmncg,GcyZcniwXRY,4,0
20260609,UCN1-TUxX_2UumGm3OKpmncg,HHE96257weQ,5,0
20260609,UCN1-TUxX_2UumGm3OKpmncg,Hyw7XbAbKhk,9,0
20260609,UCN1-TUxX_2UumGm3OKpmncg,IfC-Iy5bilo,19,0
20260609,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,3,0
20260609,UCN1-TUxX_2UumGm3OKpmncg,SMYdQA_vH-g,32,0.03125
20260609,UCN1-TUxX_2UumGm3OKpmncg,THJvirjCvOY,446,0.013452914798206279
20260609,UCN1-TUxX_2UumGm3OKpmncg,TemJZxs-Dm4,149,0.020134228187919462
20260609,UCN1-TUxX_2UumGm3OKpmncg,TyxdaK8mu_E,17,0.058823529411764705
20260609,UCN1-TUxX_2UumGm3OKpmncg,VFzHiWmeHJE,27,0.037037037037037035
20260609,UCN1-TUxX_2UumGm3OKpmncg,VTh3k5mv2Ck,4,0
20260609,UCN1-TUxX_2UumGm3OKpmncg,VUDgx3fVtd4,9,0
20260609,UCN1-TUxX_2UumGm3OKpmncg,WDgj86k31Og,28,0
20260609,UCN1-TUxX_2UumGm3OKpmncg,WY0d7Ck7VjE,20,0
20260609,UCN1-TUxX_2UumGm3OKpmncg,Wzaz04Tmicg,4,0
20260609,UCN1-TUxX_2UumGm3OKpmncg,Xmr8tkRIHYY,34,0.088235294117647065
20260609,UCN1-TUxX_2UumGm3OKpmncg,Y4lXH4vJOqQ,376,0.015957446808510637
20260609,UCN1-TUxX_2UumGm3OKpmncg,YJVnEw20Nkg,4,0
20260609,UCN1-TUxX_2UumGm3OKpmncg,ZJnFCiMejGk,1,0
20260609,UCN1-TUxX_2UumGm3OKpmncg,ZPmQNASo0M0,105,0.047619047619047616
20260609,UCN1-TUxX_2UumGm3OKpmncg,_AP0GLhbPmc,17,0
20260609,UCN1-TUxX_2UumGm3OKpmncg,d2Mf5Vgy2jM,118,0.016949152542372881
20260609,UCN1-TUxX_2UumGm3OKpmncg,dnq70SeCiBY,169,0.059171597633136092
20260609,UCN1-TUxX_2UumGm3OKpmncg,fzJ_WFOxfnQ,16,0
20260609,UCN1-TUxX_2UumGm3OKpmncg,gfUEO7hiEd4,19,0.15789473684210525
20260609,UCN1-TUxX_2UumGm3OKpmncg,ghHOBmFQvs8,54,0.07407407407407407
20260609,UCN1-TUxX_2UumGm3OKpmncg,hFiGmI6nugw,6,0
20260609,UCN1-TUxX_2UumGm3OKpmncg,kZN4msDx9Tg,9,0.33333333333333331
20260609,UCN1-TUxX_2UumGm3OKpmncg,lMFgM4Q8yx4,26,0.038461538461538464
20260609,UCN1-TUxX_2UumGm3OKpmncg,mah_V3uucKQ,8,0
20260609,UCN1-TUxX_2UumGm3OKpmncg,pje6shzYYZU,28,0.035714285714285712
20260609,UCN1-TUxX_2UumGm3OKpmncg,pjgU_IK0fJU,22,0.045454545454545456
20260609,UCN1-TUxX_2UumGm3OKpmncg,qEj-VgyiMvo,4,0
20260609,UCN1-TUxX_2UumGm3OKpmncg,qoodETrDhSg,41,0.024390243902439025
20260609,UCN1-TUxX_2UumGm3OKpmncg,r2ofEMp6WmQ,9,0
20260609,UCN1-TUxX_2UumGm3OKpmncg,rJiO7I-llw4,39,0.05128205128205128
20260609,UCN1-TUxX_2UumGm3OKpmncg,rRgXtflhT_s,5,0
20260609,UCN1-TUxX_2UumGm3OKpmncg,skKaiqiC7WY,5,0
20260609,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,3,0
20260609,UCN1-TUxX_2UumGm3OKpmncg,uLz9acGGcO4,11,0
20260609,UCN1-TUxX_2UumGm3OKpmncg,ug725vDo3k0,1,0
20260609,UCN1-TUxX_2UumGm3OKpmncg,w2CFUIda7qM,124,0.048387096774193547
20260609,UCN1-TUxX_2UumGm3OKpmncg,x5O8-0h9aH4,27,0.037037037037037035
20260609,UCN1-TUxX_2UumGm3OKpmncg,xZQmj0i14oc,28,0.071428571428571425
20260609,UCN1-TUxX_2UumGm3OKpmncg,ybQBCcJMrgo,164,0.024390243902439025
20260609,UCN1-TUxX_2UumGm3OKpmncg,zC4YuumOmoE,9,0
