date,channel_id,video_id,video_thumbnail_impressions,video_thumbnail_impressions_ctr
20260530,UCN1-TUxX_2UumGm3OKpmncg,2XLSdO_vOTM,11,0.090909090909090912
20260530,UCN1-TUxX_2UumGm3OKpmncg,2tO6djVL0q8,51,0
20260530,UCN1-TUxX_2UumGm3OKpmncg,3r5IrG-d9VI,3,0
20260530,UCN1-TUxX_2UumGm3OKpmncg,6vUld2_t8r0,53,0
20260530,UCN1-TUxX_2UumGm3OKpmncg,AD1QPvfZZqU,9,0
20260530,UCN1-TUxX_2UumGm3OKpmncg,CvdXyK2J6x4,23,0.043478260869565216
20260530,UCN1-TUxX_2UumGm3OKpmncg,FIUKH_owfAc,4,0
20260530,UCN1-TUxX_2UumGm3OKpmncg,FrsG4CDAMpo,6,0
20260530,UCN1-TUxX_2UumGm3OKpmncg,GcyZcniwXRY,21,0
20260530,UCN1-TUxX_2UumGm3OKpmncg,HHE96257weQ,14,0.071428571428571425
20260530,UCN1-TUxX_2UumGm3OKpmncg,NDUhAsnmvk4,14,0
20260530,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,3,0
20260530,UCN1-TUxX_2UumGm3OKpmncg,SMYdQA_vH-g,26,0
20260530,UCN1-TUxX_2UumGm3OKpmncg,TyxdaK8mu_E,3,0
20260530,UCN1-TUxX_2UumGm3OKpmncg,VFzHiWmeHJE,178,0.011235955056179775
20260530,UCN1-TUxX_2UumGm3OKpmncg,VTh3k5mv2Ck,17,0.23529411764705882
20260530,UCN1-TUxX_2UumGm3OKpmncg,Wzaz04Tmicg,6,0
20260530,UCN1-TUxX_2UumGm3OKpmncg,Xmr8tkRIHYY,21,0.095238095238095233
20260530,UCN1-TUxX_2UumGm3OKpmncg,YJVnEw20Nkg,5,0
20260530,UCN1-TUxX_2UumGm3OKpmncg,ZJnFCiMejGk,5,0
20260530,UCN1-TUxX_2UumGm3OKpmncg,ghHOBmFQvs8,53,0
20260530,UCN1-TUxX_2UumGm3OKpmncg,hFiGmI6nugw,8,0
20260530,UCN1-TUxX_2UumGm3OKpmncg,lMFgM4Q8yx4,1030,0.05145631067961165
20260530,UCN1-TUxX_2UumGm3OKpmncg,mah_V3uucKQ,14,0
20260530,UCN1-TUxX_2UumGm3OKpmncg,pje6shzYYZU,1,0
20260530,UCN1-TUxX_2UumGm3OKpmncg,pjgU_IK0fJU,3,0
20260530,UCN1-TUxX_2UumGm3OKpmncg,qEj-VgyiMvo,5,0
20260530,UCN1-TUxX_2UumGm3OKpmncg,rJiO7I-llw4,190,0.068421052631578952
20260530,UCN1-TUxX_2UumGm3OKpmncg,rRgXtflhT_s,31,0.064516129032258063
20260530,UCN1-TUxX_2UumGm3OKpmncg,skKaiqiC7WY,48,0
20260530,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,4,0
20260530,UCN1-TUxX_2UumGm3OKpmncg,uLz9acGGcO4,14,0
20260530,UCN1-TUxX_2UumGm3OKpmncg,ug725vDo3k0,6,0
20260530,UCN1-TUxX_2UumGm3OKpmncg,x5O8-0h9aH4,119,0.058823529411764705
20260530,UCN1-TUxX_2UumGm3OKpmncg,xZQmj0i14oc,61,0
