date,channel_id,video_id,video_thumbnail_impressions,video_thumbnail_impressions_ctr
20260525,UCN1-TUxX_2UumGm3OKpmncg,3r5IrG-d9VI,24,0.083333333333333329
20260525,UCN1-TUxX_2UumGm3OKpmncg,AD1QPvfZZqU,182,0.027472527472527472
20260525,UCN1-TUxX_2UumGm3OKpmncg,CvdXyK2J6x4,26,0.076923076923076927
20260525,UCN1-TUxX_2UumGm3OKpmncg,FIUKH_owfAc,52,0
20260525,UCN1-TUxX_2UumGm3OKpmncg,FrsG4CDAMpo,59,0
20260525,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,53,0.11320754716981132
20260525,UCN1-TUxX_2UumGm3OKpmncg,SMYdQA_vH-g,826,0.016949152542372881
20260525,UCN1-TUxX_2UumGm3OKpmncg,TyxdaK8mu_E,20,0
20260525,UCN1-TUxX_2UumGm3OKpmncg,Wzaz04Tmicg,36,0
20260525,UCN1-TUxX_2UumGm3OKpmncg,ZJnFCiMejGk,84,0
20260525,UCN1-TUxX_2UumGm3OKpmncg,ghHOBmFQvs8,564,0.040780141843971635
20260525,UCN1-TUxX_2UumGm3OKpmncg,kZN4msDx9Tg,5,0
20260525,UCN1-TUxX_2UumGm3OKpmncg,pje6shzYYZU,32,0
20260525,UCN1-TUxX_2UumGm3OKpmncg,pjgU_IK0fJU,19,0
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,137,0.014598540145985401
20260525,UCN1-TUxX_2UumGm3OKpmncg,ug725vDo3k0,177,0
