date,channel_id,video_id,video_thumbnail_impressions,video_thumbnail_impressions_ctr
20260607,UCN1-TUxX_2UumGm3OKpmncg,2XLSdO_vOTM,339,0.0058997050147492625
20260607,UCN1-TUxX_2UumGm3OKpmncg,2tO6djVL0q8,1,0
20260607,UCN1-TUxX_2UumGm3OKpmncg,6vUld2_t8r0,4,0
20260607,UCN1-TUxX_2UumGm3OKpmncg,AD1QPvfZZqU,7,0
20260607,UCN1-TUxX_2UumGm3OKpmncg,Bx_X-Bqk13w,1,0
20260607,UCN1-TUxX_2UumGm3OKpmncg,CbZpTi2Jbmc,1,0
20260607,UCN1-TUxX_2UumGm3OKpmncg,CvdXyK2J6x4,13,0.076923076923076927
20260607,UCN1-TUxX_2UumGm3OKpmncg,FrsG4CDAMpo,1,0
20260607,UCN1-TUxX_2UumGm3OKpmncg,GcyZcniwXRY,3,0
20260607,UCN1-TUxX_2UumGm3OKpmncg,HHE96257weQ,4,0
20260607,UCN1-TUxX_2UumGm3OKpmncg,IfC-Iy5bilo,25,0
20260607,UCN1-TUxX_2UumGm3OKpmncg,SMYdQA_vH-g,13,0
20260607,UCN1-TUxX_2UumGm3OKpmncg,THJvirjCvOY,307,0.0097719869706840382
20260607,UCN1-TUxX_2UumGm3OKpmncg,TyxdaK8mu_E,5,0
20260607,UCN1-TUxX_2UumGm3OKpmncg,VFzHiWmeHJE,10,0.2
20260607,UCN1-TUxX_2UumGm3OKpmncg,VTh3k5mv2Ck,4,0
20260607,UCN1-TUxX_2UumGm3OKpmncg,WDgj86k31Og,29,0
20260607,UCN1-TUxX_2UumGm3OKpmncg,WY0d7Ck7VjE,17,0.058823529411764705
20260607,UCN1-TUxX_2UumGm3OKpmncg,Wzaz04Tmicg,4,0
20260607,UCN1-TUxX_2UumGm3OKpmncg,Xmr8tkRIHYY,8,0
20260607,UCN1-TUxX_2UumGm3OKpmncg,YJVnEw20Nkg,3,0
20260607,UCN1-TUxX_2UumGm3OKpmncg,ZPmQNASo0M0,62,0.016129032258064516
20260607,UCN1-TUxX_2UumGm3OKpmncg,_AP0GLhbPmc,1,0
20260607,UCN1-TUxX_2UumGm3OKpmncg,d2Mf5Vgy2jM,74,0.067567567567567571
20260607,UCN1-TUxX_2UumGm3OKpmncg,dnq70SeCiBY,370,0.024324324324324326
20260607,UCN1-TUxX_2UumGm3OKpmncg,fzJ_WFOxfnQ,10,0
20260607,UCN1-TUxX_2UumGm3OKpmncg,gfUEO7hiEd4,1,0
20260607,UCN1-TUxX_2UumGm3OKpmncg,ghHOBmFQvs8,2,0
20260607,UCN1-TUxX_2UumGm3OKpmncg,hFiGmI6nugw,1,0
20260607,UCN1-TUxX_2UumGm3OKpmncg,kZN4msDx9Tg,5,0
20260607,UCN1-TUxX_2UumGm3OKpmncg,lMFgM4Q8yx4,10,0
20260607,UCN1-TUxX_2UumGm3OKpmncg,mah_V3uucKQ,13,0.076923076923076927
20260607,UCN1-TUxX_2UumGm3OKpmncg,pje6shzYYZU,3,0
20260607,UCN1-TUxX_2UumGm3OKpmncg,pjgU_IK0fJU,3,0
20260607,UCN1-TUxX_2UumGm3OKpmncg,qEj-VgyiMvo,3,0
20260607,UCN1-TUxX_2UumGm3OKpmncg,qoodETrDhSg,88,0.011363636363636364
20260607,UCN1-TUxX_2UumGm3OKpmncg,r2ofEMp6WmQ,1,0
20260607,UCN1-TUxX_2UumGm3OKpmncg,rJiO7I-llw4,11,0
20260607,UCN1-TUxX_2UumGm3OKpmncg,rRgXtflhT_s,5,0
20260607,UCN1-TUxX_2UumGm3OKpmncg,skKaiqiC7WY,3,0
20260607,UCN1-TUxX_2UumGm3OKpmncg,uLz9acGGcO4,6,0
20260607,UCN1-TUxX_2UumGm3OKpmncg,ug725vDo3k0,2,0
20260607,UCN1-TUxX_2UumGm3OKpmncg,w2CFUIda7qM,659,0.042488619119878605
20260607,UCN1-TUxX_2UumGm3OKpmncg,x5O8-0h9aH4,9,0
20260607,UCN1-TUxX_2UumGm3OKpmncg,xZQmj0i14oc,9,0
20260607,UCN1-TUxX_2UumGm3OKpmncg,ybQBCcJMrgo,178,0.016853932584269662
