date,channel_id,video_id,video_thumbnail_impressions,video_thumbnail_impressions_ctr
20260616,UCN1-TUxX_2UumGm3OKpmncg,-qhJIwZz_tM,77,0.03896103896103896
20260616,UCN1-TUxX_2UumGm3OKpmncg,2XLSdO_vOTM,4,0
20260616,UCN1-TUxX_2UumGm3OKpmncg,2tO6djVL0q8,13,0
20260616,UCN1-TUxX_2UumGm3OKpmncg,6vUld2_t8r0,3,0
20260616,UCN1-TUxX_2UumGm3OKpmncg,7_gERg0afq4,155,0.025806451612903226
20260616,UCN1-TUxX_2UumGm3OKpmncg,AD1QPvfZZqU,10,0.1
20260616,UCN1-TUxX_2UumGm3OKpmncg,Bx_X-Bqk13w,7,0
20260616,UCN1-TUxX_2UumGm3OKpmncg,CbZpTi2Jbmc,5,0
20260616,UCN1-TUxX_2UumGm3OKpmncg,CvdXyK2J6x4,3,0
20260616,UCN1-TUxX_2UumGm3OKpmncg,FIUKH_owfAc,1,0
20260616,UCN1-TUxX_2UumGm3OKpmncg,FrsG4CDAMpo,4,0
20260616,UCN1-TUxX_2UumGm3OKpmncg,SMYdQA_vH-g,4,0
20260616,UCN1-TUxX_2UumGm3OKpmncg,THJvirjCvOY,18,0.055555555555555552
20260616,UCN1-TUxX_2UumGm3OKpmncg,TemJZxs-Dm4,70,0.014285714285714285
20260616,UCN1-TUxX_2UumGm3OKpmncg,TyxdaK8mu_E,7,0
20260616,UCN1-TUxX_2UumGm3OKpmncg,VFzHiWmeHJE,8,0.25
20260616,UCN1-TUxX_2UumGm3OKpmncg,WDgj86k31Og,4,0
20260616,UCN1-TUxX_2UumGm3OKpmncg,Wzaz04Tmicg,6,0
20260616,UCN1-TUxX_2UumGm3OKpmncg,XDDPJXuPsYs,252,0.047619047619047616
20260616,UCN1-TUxX_2UumGm3OKpmncg,Xmr8tkRIHYY,3,0
20260616,UCN1-TUxX_2UumGm3OKpmncg,Y4lXH4vJOqQ,74,0.013513513513513514
20260616,UCN1-TUxX_2UumGm3OKpmncg,ZPmQNASo0M0,22,0
20260616,UCN1-TUxX_2UumGm3OKpmncg,aqX-Kq6QAXI,21,0.047619047619047616
20260616,UCN1-TUxX_2UumGm3OKpmncg,bp7x3ohwOEE,9,0
20260616,UCN1-TUxX_2UumGm3OKpmncg,d2Mf5Vgy2jM,33,0.030303030303030304
20260616,UCN1-TUxX_2UumGm3OKpmncg,dnq70SeCiBY,32,0.09375
20260616,UCN1-TUxX_2UumGm3OKpmncg,gfUEO7hiEd4,8,0
20260616,UCN1-TUxX_2UumGm3OKpmncg,ghHOBmFQvs8,8,0.125
20260616,UCN1-TUxX_2UumGm3OKpmncg,kZN4msDx9Tg,3,0
20260616,UCN1-TUxX_2UumGm3OKpmncg,lMFgM4Q8yx4,2,0
20260616,UCN1-TUxX_2UumGm3OKpmncg,pje6shzYYZU,1,0
20260616,UCN1-TUxX_2UumGm3OKpmncg,pjgU_IK0fJU,8,0
20260616,UCN1-TUxX_2UumGm3OKpmncg,qEj-VgyiMvo,1,0
20260616,UCN1-TUxX_2UumGm3OKpmncg,qoodETrDhSg,19,0.10526315789473684
20260616,UCN1-TUxX_2UumGm3OKpmncg,rJiO7I-llw4,2,0
20260616,UCN1-TUxX_2UumGm3OKpmncg,ug725vDo3k0,1,0
20260616,UCN1-TUxX_2UumGm3OKpmncg,w2CFUIda7qM,10,0
20260616,UCN1-TUxX_2UumGm3OKpmncg,x5O8-0h9aH4,7,0.14285714285714285
20260616,UCN1-TUxX_2UumGm3OKpmncg,xZQmj0i14oc,2,0
20260616,UCN1-TUxX_2UumGm3OKpmncg,ybQBCcJMrgo,35,0.085714285714285715
20260616,UCN1-TUxX_2UumGm3OKpmncg,zC4YuumOmoE,12,0.083333333333333329
