date,channel_id,video_id,video_thumbnail_impressions,video_thumbnail_impressions_ctr
20260626,UCN1-TUxX_2UumGm3OKpmncg,-qhJIwZz_tM,10,0
20260626,UCN1-TUxX_2UumGm3OKpmncg,2XLSdO_vOTM,1,0
20260626,UCN1-TUxX_2UumGm3OKpmncg,2tO6djVL0q8,19,0.052631578947368418
20260626,UCN1-TUxX_2UumGm3OKpmncg,3r5IrG-d9VI,1,0
20260626,UCN1-TUxX_2UumGm3OKpmncg,5WXkNaNNTi8,27,0
20260626,UCN1-TUxX_2UumGm3OKpmncg,5gAV8kdM1mo,1,0
20260626,UCN1-TUxX_2UumGm3OKpmncg,6Ncztplwf-c,73,0.0136986301369863
20260626,UCN1-TUxX_2UumGm3OKpmncg,6vUld2_t8r0,1,0
20260626,UCN1-TUxX_2UumGm3OKpmncg,794k4AT6MvA,16,0
20260626,UCN1-TUxX_2UumGm3OKpmncg,7WhCcJ3ERaY,58,0.068965517241379309
20260626,UCN1-TUxX_2UumGm3OKpmncg,7_gERg0afq4,32,0
20260626,UCN1-TUxX_2UumGm3OKpmncg,AD1QPvfZZqU,115,0.026086956521739129
20260626,UCN1-TUxX_2UumGm3OKpmncg,CbZpTi2Jbmc,1,0
20260626,UCN1-TUxX_2UumGm3OKpmncg,CvdXyK2J6x4,2,0
20260626,UCN1-TUxX_2UumGm3OKpmncg,FrsG4CDAMpo,1,0
20260626,UCN1-TUxX_2UumGm3OKpmncg,HULWgGjoZFk,1,0
20260626,UCN1-TUxX_2UumGm3OKpmncg,HpcaQ2Cz_ec,14,0
20260626,UCN1-TUxX_2UumGm3OKpmncg,PCad45gr9yM,11,0
20260626,UCN1-TUxX_2UumGm3OKpmncg,PPHxxkvNmsY,1,0
20260626,UCN1-TUxX_2UumGm3OKpmncg,QsgsOkQg-48,4,0.25
20260626,UCN1-TUxX_2UumGm3OKpmncg,RnVEGYGwYlo,32,0
20260626,UCN1-TUxX_2UumGm3OKpmncg,SMYdQA_vH-g,2,0
20260626,UCN1-TUxX_2UumGm3OKpmncg,THJvirjCvOY,18,0.1111111111111111
20260626,UCN1-TUxX_2UumGm3OKpmncg,TemJZxs-Dm4,8,0.125
20260626,UCN1-TUxX_2UumGm3OKpmncg,TyxdaK8mu_E,8,0.25
20260626,UCN1-TUxX_2UumGm3OKpmncg,UUlPhZ2-Lv0,40,0
20260626,UCN1-TUxX_2UumGm3OKpmncg,VFzHiWmeHJE,33,0.12121212121212122
20260626,UCN1-TUxX_2UumGm3OKpmncg,VUDgx3fVtd4,53,0
20260626,UCN1-TUxX_2UumGm3OKpmncg,WDgj86k31Og,6,0
20260626,UCN1-TUxX_2UumGm3OKpmncg,Wzaz04Tmicg,1,0
20260626,UCN1-TUxX_2UumGm3OKpmncg,XDDPJXuPsYs,18,0
20260626,UCN1-TUxX_2UumGm3OKpmncg,Xmr8tkRIHYY,2,0
20260626,UCN1-TUxX_2UumGm3OKpmncg,Y4lXH4vJOqQ,15,0.066666666666666666
20260626,UCN1-TUxX_2UumGm3OKpmncg,ZJnFCiMejGk,1,0
20260626,UCN1-TUxX_2UumGm3OKpmncg,ZPmQNASo0M0,3,0
20260626,UCN1-TUxX_2UumGm3OKpmncg,_AP0GLhbPmc,10,0
20260626,UCN1-TUxX_2UumGm3OKpmncg,aqX-Kq6QAXI,132,0.12121212121212122
20260626,UCN1-TUxX_2UumGm3OKpmncg,bMS2kP4LwDA,201,0.039800995024875621
20260626,UCN1-TUxX_2UumGm3OKpmncg,bp7x3ohwOEE,13,0
20260626,UCN1-TUxX_2UumGm3OKpmncg,d2Mf5Vgy2jM,3,0
20260626,UCN1-TUxX_2UumGm3OKpmncg,dnq70SeCiBY,15,0.066666666666666666
20260626,UCN1-TUxX_2UumGm3OKpmncg,ghHOBmFQvs8,6,0.16666666666666666
20260626,UCN1-TUxX_2UumGm3OKpmncg,iPqMWo0J3AI,8,0
20260626,UCN1-TUxX_2UumGm3OKpmncg,k8bapJMU1Rg,1,0
20260626,UCN1-TUxX_2UumGm3OKpmncg,kZN4msDx9Tg,2,0
20260626,UCN1-TUxX_2UumGm3OKpmncg,lMFgM4Q8yx4,1,1
20260626,UCN1-TUxX_2UumGm3OKpmncg,lkOOz8L76fQ,7,0.14285714285714285
20260626,UCN1-TUxX_2UumGm3OKpmncg,mah_V3uucKQ,1,0
20260626,UCN1-TUxX_2UumGm3OKpmncg,pa0_4JTb0Nk,378,0.031746031746031744
20260626,UCN1-TUxX_2UumGm3OKpmncg,pje6shzYYZU,1,0
20260626,UCN1-TUxX_2UumGm3OKpmncg,pjgU_IK0fJU,5,0
20260626,UCN1-TUxX_2UumGm3OKpmncg,qEj-VgyiMvo,2,0
20260626,UCN1-TUxX_2UumGm3OKpmncg,qoodETrDhSg,2,0
20260626,UCN1-TUxX_2UumGm3OKpmncg,r6VYrHvgo1A,2,0
20260626,UCN1-TUxX_2UumGm3OKpmncg,rJiO7I-llw4,3,0.33333333333333331
20260626,UCN1-TUxX_2UumGm3OKpmncg,rRgXtflhT_s,1,0
20260626,UCN1-TUxX_2UumGm3OKpmncg,sK6KH3dFgLY,13,0.076923076923076927
20260626,UCN1-TUxX_2UumGm3OKpmncg,w2CFUIda7qM,44,0.11363636363636363
20260626,UCN1-TUxX_2UumGm3OKpmncg,x5O8-0h9aH4,4,0
20260626,UCN1-TUxX_2UumGm3OKpmncg,xZQmj0i14oc,2,0
20260626,UCN1-TUxX_2UumGm3OKpmncg,ybQBCcJMrgo,22,0.045454545454545456
