date,channel_id,video_id,live_or_on_demand,subscribed_status,country_code,playback_location_type,traffic_source_type,device_type,operating_system,views,engaged_views,watch_time_minutes,average_view_duration_seconds,average_view_duration_percentage,red_views,red_watch_time_minutes
20260611,UCN1-TUxX_2UumGm3OKpmncg,Xmr8tkRIHYY,on_demand,not_subscribed,ML,0,0,101,9,1,1,0,0,0,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,Y4lXH4vJOqQ,on_demand,not_subscribed,AU,7,3,104,4,1,1,2.5116666666666667,150.7,15.361875637104994,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,gfUEO7hiEd4,on_demand,not_subscribed,JP,10,24,101,2,1,1,0.1578,9.468,52.6,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,w2CFUIda7qM,on_demand,not_subscribed,BD,0,7,102,4,1,1,0.10043333333333333,6.026,0.59604352126607318,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,gfUEO7hiEd4,on_demand,not_subscribed,MY,10,24,104,4,1,0,0.03,0,0,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,Y4lXH4vJOqQ,on_demand,not_subscribed,IN,7,3,104,4,4,4,1.3666666666666667,20.5,2.0897043832823647,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,ybQBCcJMrgo,on_demand,not_subscribed,ID,0,7,104,4,1,1,1.47,88.2,9.810901001112347,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,dnq70SeCiBY,on_demand,not_subscribed,ID,0,5,104,4,1,1,0.26,15.6,1.6560509554140128,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,Y4lXH4vJOqQ,on_demand,not_subscribed,NZ,7,3,101,2,1,1,0.1953,11.718,1.1944954128440366,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,Y4lXH4vJOqQ,on_demand,not_subscribed,US,7,3,101,2,2,2,0.79061666666666663,23.7185,2.4177879714576962,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,Y4lXH4vJOqQ,on_demand,not_subscribed,US,7,3,101,9,2,2,0.4321,12.963,1.3214067278287462,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,xZQmj0i14oc,on_demand,not_subscribed,ML,0,0,101,9,1,1,0,0,0,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,gfUEO7hiEd4,on_demand,not_subscribed,US,10,24,104,5,2,1,0.30183333333333334,18.11,100.61111111111111,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,THJvirjCvOY,on_demand,not_subscribed,AU,0,7,104,5,1,1,0.4145,24.87,2.2963988919667591,1,0.4145
20260611,UCN1-TUxX_2UumGm3OKpmncg,SMYdQA_vH-g,on_demand,not_subscribed,ML,0,0,101,9,1,1,0,0,0,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,dnq70SeCiBY,on_demand,not_subscribed,US,0,5,104,4,1,1,0.25833333333333336,15.5,1.6454352441613589,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,Y4lXH4vJOqQ,on_demand,not_subscribed,IN,7,3,104,5,1,1,0.221,13.26,1.3516819571865444,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,THJvirjCvOY,on_demand,not_subscribed,US,0,7,102,26,1,1,0.56063333333333332,33.638,3.1060018467220685,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,ybQBCcJMrgo,on_demand,not_subscribed,PH,0,7,104,4,1,1,0.375,22.5,2.5027808676307006,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,TemJZxs-Dm4,on_demand,not_subscribed,CL,0,7,102,1,1,1,0.61473333333333335,36.884,3.64106614017769,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,x5O8-0h9aH4,on_demand,not_subscribed,US,0,5,102,26,1,1,0.85266666666666668,51.16,4.8538899430740035,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,THJvirjCvOY,on_demand,not_subscribed,PH,0,7,101,2,1,1,0.1166,6.996,0.64598337950138507,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,_AP0GLhbPmc,on_demand,not_subscribed,PH,10,24,104,4,1,0,0,0,0,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,w2CFUIda7qM,on_demand,not_subscribed,CA,0,0,102,26,1,1,16.84635,1010.781,99.978338278931744,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,7WhCcJ3ERaY,on_demand,not_subscribed,JP,0,4,104,5,1,1,0.3195,19.17,1.8362068965517242,1,0.3195
20260611,UCN1-TUxX_2UumGm3OKpmncg,dnq70SeCiBY,on_demand,not_subscribed,IE,0,3,102,1,1,1,16.2098,972.588,103.24713375796178,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,7_gERg0afq4,on_demand,not_subscribed,FR,0,7,102,4,1,1,1.1817666666666666,70.906,6.4932234432234432,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,TemJZxs-Dm4,on_demand,not_subscribed,US,0,3,101,9,1,1,0.2117,12.702,1.2538993089832182,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,dnq70SeCiBY,on_demand,not_subscribed,ES,0,5,105,4,1,1,1.71,102.6,10.891719745222931,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,_AP0GLhbPmc,on_demand,not_subscribed,IR,10,24,104,4,1,0,0.065,0,0,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,7_gERg0afq4,on_demand,not_subscribed,JP,1,9,104,5,2,2,0.8129,24.387,2.2332417582417583,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,dnq70SeCiBY,on_demand,not_subscribed,BD,0,7,102,4,1,1,0.071383333333333326,4.283,0.45467091295116774,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,AD1QPvfZZqU,on_demand,not_subscribed,TL,0,7,104,4,1,1,0.33166666666666667,19.9,1.9282945736434109,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,dnq70SeCiBY,on_demand,not_subscribed,US,0,7,103,17,1,1,4.16545,249.927,26.531528662420381,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,2tO6djVL0q8,on_demand,not_subscribed,TW,0,7,104,4,1,1,1.78,106.8,14.916201117318435,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,2XLSdO_vOTM,on_demand,not_subscribed,ML,0,0,101,9,1,1,0,0,0,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,dnq70SeCiBY,on_demand,not_subscribed,JP,0,7,104,5,1,1,6.410333333333333,384.62,40.830148619957534,1,6.410333333333333
20260611,UCN1-TUxX_2UumGm3OKpmncg,dnq70SeCiBY,on_demand,not_subscribed,ML,0,0,101,9,1,1,0,0,0,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,gfUEO7hiEd4,on_demand,not_subscribed,CH,10,24,104,4,1,0,0.01,0,0,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,7_gERg0afq4,on_demand,not_subscribed,NZ,0,7,105,5,1,1,4.1006666666666662,246.04,22.531135531135533,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,7_gERg0afq4,on_demand,not_subscribed,JP,0,32,104,5,1,1,18.185,1091.1,99.917582417582423,1,18.185
20260611,UCN1-TUxX_2UumGm3OKpmncg,gfUEO7hiEd4,on_demand,not_subscribed,CA,10,24,104,4,1,1,0.26833333333333331,16.1,89.444444444444443,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,Y4lXH4vJOqQ,on_demand,not_subscribed,RU,7,3,101,2,1,1,0.0038,0.228,0.023241590214067277,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,Y4lXH4vJOqQ,on_demand,not_subscribed,AU,0,3,101,2,1,1,0.14341666666666666,8.605,0.87716615698267075,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,w2CFUIda7qM,on_demand,not_subscribed,ZA,0,7,104,4,1,1,1.115,66.9,6.6172106824925816,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,iPqMWo0J3AI,on_demand,not_subscribed,JP,10,4,104,5,1,1,0.13816666666666666,8.29,39.476190476190474,1,0.13816666666666666
20260611,UCN1-TUxX_2UumGm3OKpmncg,w2CFUIda7qM,on_demand,not_subscribed,US,0,7,104,4,1,1,0.0033333333333333335,0.2,0.019782393669634024,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,gfUEO7hiEd4,on_demand,not_subscribed,AL,10,24,104,4,1,0,0.056666666666666664,0,0,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,Y4lXH4vJOqQ,on_demand,not_subscribed,GB,7,3,104,4,3,3,0.80333333333333334,16.066666666666666,1.6377845735643901,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,Y4lXH4vJOqQ,on_demand,not_subscribed,CA,7,3,101,9,1,1,0.32005,19.203,1.9574923547400611,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,Y4lXH4vJOqQ,on_demand,not_subscribed,US,7,3,101,30,1,1,0.20631666666666668,12.379,1.2618756371049948,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,Y4lXH4vJOqQ,on_demand,not_subscribed,IN,7,3,101,9,1,1,1.52685,91.611,9.3385321100917427,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,ybQBCcJMrgo,on_demand,not_subscribed,BN,0,7,104,4,1,1,0.4,24,2.6696329254727473,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,w2CFUIda7qM,on_demand,not_subscribed,US,0,7,105,5,1,1,6.5368333333333331,392.21,38.7942631058358,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,dnq70SeCiBY,on_demand,not_subscribed,US,0,7,102,1,1,1,0.24878333333333333,14.927,1.5846072186836517,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,ybQBCcJMrgo,on_demand,not_subscribed,US,0,7,101,2,1,1,6.0801833333333333,364.811,40.579644048943273,1,6.0801833333333333
20260611,UCN1-TUxX_2UumGm3OKpmncg,gfUEO7hiEd4,on_demand,not_subscribed,RS,10,24,104,4,3,2,0.59166666666666667,17.75,98.611111111111114,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,gfUEO7hiEd4,on_demand,not_subscribed,JP,10,24,104,4,1,0,0.0083333333333333332,0,0,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,TyxdaK8mu_E,on_demand,not_subscribed,RS,0,0,102,31,1,1,0.15795,9.477,0.8169827586206897,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,TemJZxs-Dm4,on_demand,not_subscribed,NG,7,3,104,5,1,1,0.18666666666666668,11.2,1.1056268509378084,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,Y4lXH4vJOqQ,on_demand,not_subscribed,PR,7,3,104,4,1,1,0.23666666666666666,14.2,1.4475025484199797,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,7_gERg0afq4,on_demand,not_subscribed,FR,0,8,102,4,1,1,0.099783333333333335,5.987,0.54826007326007331,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,AD1QPvfZZqU,on_demand,not_subscribed,ID,0,7,104,4,1,1,0.205,12.3,1.191860465116279,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,Y4lXH4vJOqQ,on_demand,not_subscribed,PK,0,3,104,4,1,1,7.5413666666666668,452.482,46.124566768603465,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,Y4lXH4vJOqQ,on_demand,not_subscribed,JP,0,3,101,2,1,1,1.5201333333333333,91.208,9.2974515800203879,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,-qhJIwZz_tM,on_demand,not_subscribed,CA,0,7,104,5,1,1,0.11483333333333333,6.89,0.70449897750511248,1,0.11483333333333333
20260611,UCN1-TUxX_2UumGm3OKpmncg,Y4lXH4vJOqQ,on_demand,not_subscribed,US,0,3,104,4,1,1,0.03833333333333333,2.3,0.2344546381243629,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,gfUEO7hiEd4,on_demand,not_subscribed,JP,10,24,104,5,1,0,0.018166666666666668,0,0,1,0.018166666666666668
20260611,UCN1-TUxX_2UumGm3OKpmncg,dnq70SeCiBY,on_demand,not_subscribed,FR,0,7,102,4,1,1,0.5732,34.392,3.6509554140127389,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,Y4lXH4vJOqQ,on_demand,not_subscribed,KR,0,3,101,2,1,1,0.024416666666666666,1.465,0.14933741080530072,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,Y4lXH4vJOqQ,on_demand,not_subscribed,US,7,3,104,4,2,2,0.47,14.1,1.4373088685015289,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,w2CFUIda7qM,on_demand,not_subscribed,ZM,0,7,104,5,1,1,16.284166666666668,977.05,96.64193867457962,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,CbZpTi2Jbmc,on_demand,not_subscribed,JP,1,9,104,5,1,1,0.3414,20.484,97.542857142857144,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,AD1QPvfZZqU,on_demand,not_subscribed,PH,0,7,104,4,2,2,0.70333333333333337,21.1,2.0445736434108528,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,Y4lXH4vJOqQ,on_demand,not_subscribed,PH,0,3,104,4,1,1,0.095,5.7,0.581039755351682,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,CbZpTi2Jbmc,on_demand,not_subscribed,JP,10,4,104,5,3,1,1.0413333333333334,62.48,297.52380952380952,3,1.0413333333333334
20260611,UCN1-TUxX_2UumGm3OKpmncg,dnq70SeCiBY,on_demand,not_subscribed,US,0,7,104,4,2,2,4.1983333333333333,125.95,13.370488322717621,0,0
20260611,UCN1-TUxX_2UumGm3OKpmncg,Y4lXH4vJOqQ,on_demand,not_subscribed,US,0,3,104,5,3,3,1.117,22.34,2.2772680937818555,1,0.156
