date,channel_id,video_id,live_or_on_demand,subscribed_status,country_code,playback_location_type,traffic_source_type,device_type,operating_system,views,engaged_views,watch_time_minutes,average_view_duration_seconds,average_view_duration_percentage,red_views,red_watch_time_minutes
20260526,UCN1-TUxX_2UumGm3OKpmncg,3r5IrG-d9VI,on_demand,unknown,PH,10,24,104,5,1,0,0.0225,0,0,0,0
20260526,UCN1-TUxX_2UumGm3OKpmncg,3r5IrG-d9VI,on_demand,unknown,NO,10,24,104,4,1,0,0.011666666666666667,0,0,0,0
20260526,UCN1-TUxX_2UumGm3OKpmncg,3r5IrG-d9VI,on_demand,unknown,CZ,10,24,104,4,1,0,0.05,0,0,1,0.05
20260526,UCN1-TUxX_2UumGm3OKpmncg,3r5IrG-d9VI,on_demand,unknown,NP,10,24,104,4,1,0,0.02,0,0,0,0
20260526,UCN1-TUxX_2UumGm3OKpmncg,3r5IrG-d9VI,on_demand,unknown,US,10,8,101,9,1,1,0.25581666666666669,15.349,80.784210526315789,1,0.25581666666666669
20260526,UCN1-TUxX_2UumGm3OKpmncg,qEj-VgyiMvo,on_demand,unknown,PH,10,24,104,4,1,1,0.085,5.1,15,0,0
20260526,UCN1-TUxX_2UumGm3OKpmncg,3r5IrG-d9VI,on_demand,unknown,AT,10,8,101,2,1,1,0.27856666666666668,16.714,87.968421052631584,0,0
20260526,UCN1-TUxX_2UumGm3OKpmncg,3r5IrG-d9VI,on_demand,unknown,BA,10,24,104,4,1,0,0.028333333333333332,0,0,0,0
20260526,UCN1-TUxX_2UumGm3OKpmncg,YJVnEw20Nkg,on_demand,unknown,GE,10,24,104,5,2,1,0.11716666666666667,4.38,24.333333333333332,0,0
20260526,UCN1-TUxX_2UumGm3OKpmncg,3r5IrG-d9VI,on_demand,unknown,NO,10,24,104,5,2,0,0.019833333333333335,0,0,0,0
20260526,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,on_demand,unknown,CY,10,24,104,4,2,1,0.45333333333333331,27.2,143.15789473684211,0,0
20260526,UCN1-TUxX_2UumGm3OKpmncg,3r5IrG-d9VI,on_demand,unknown,IT,10,24,104,5,2,0,0.062,0,0,1,0.0295
20260526,UCN1-TUxX_2UumGm3OKpmncg,hFiGmI6nugw,on_demand,unknown,JP,10,3,104,4,2,2,0.28,8.4,46.666666666666664,0,0
20260526,UCN1-TUxX_2UumGm3OKpmncg,ghHOBmFQvs8,on_demand,unknown,VN,0,7,104,4,1,1,1.7816666666666667,106.9,9.5788530465949826,0,0
20260526,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,on_demand,unknown,JP,10,4,104,5,2,1,0.3625,21.75,114.47368421052632,2,0.3625
20260526,UCN1-TUxX_2UumGm3OKpmncg,YJVnEw20Nkg,on_demand,unknown,RO,10,24,104,4,1,0,0.011666666666666667,0,0,0,0
20260526,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,CH,10,24,104,5,1,0,0.010333333333333333,0,0,0,0
20260526,UCN1-TUxX_2UumGm3OKpmncg,hFiGmI6nugw,on_demand,unknown,JP,10,24,105,4,1,0,0.021666666666666667,0,0,0,0
20260526,UCN1-TUxX_2UumGm3OKpmncg,hFiGmI6nugw,on_demand,unknown,JP,10,24,104,4,21,2,0.575,4.6,25.555555555555557,4,0.091666666666666674
20260526,UCN1-TUxX_2UumGm3OKpmncg,3r5IrG-d9VI,on_demand,unknown,AU,10,24,104,4,1,0,0.023333333333333334,0,0,1,0.023333333333333334
20260526,UCN1-TUxX_2UumGm3OKpmncg,YJVnEw20Nkg,on_demand,unknown,CI,10,5,104,4,1,0,0.05,0,0,0,0
20260526,UCN1-TUxX_2UumGm3OKpmncg,qEj-VgyiMvo,on_demand,unknown,BA,10,24,104,4,1,0,0.033333333333333333,0,0,0,0
20260526,UCN1-TUxX_2UumGm3OKpmncg,3r5IrG-d9VI,on_demand,unknown,CA,10,24,104,4,1,0,0.011666666666666667,0,0,0,0
20260526,UCN1-TUxX_2UumGm3OKpmncg,xZQmj0i14oc,on_demand,unknown,JP,0,32,104,5,1,1,2.2431666666666668,134.59,13.182174338883447,1,2.2431666666666668
20260526,UCN1-TUxX_2UumGm3OKpmncg,hFiGmI6nugw,on_demand,unknown,JP,10,24,105,5,1,0,0.0445,0,0,1,0.0445
20260526,UCN1-TUxX_2UumGm3OKpmncg,ZJnFCiMejGk,on_demand,unknown,JP,10,24,104,4,5,1,0.21,4,21.05263157894737,3,0.10833333333333334
20260526,UCN1-TUxX_2UumGm3OKpmncg,hFiGmI6nugw,on_demand,unknown,JP,10,24,104,5,22,1,0.45983333333333332,4.39,24.388888888888889,5,0.179
20260526,UCN1-TUxX_2UumGm3OKpmncg,3r5IrG-d9VI,on_demand,unknown,JP,10,4,105,5,4,2,0.61083333333333334,17.36,91.368421052631575,4,0.61083333333333334
20260526,UCN1-TUxX_2UumGm3OKpmncg,3r5IrG-d9VI,on_demand,unknown,JP,10,4,104,5,4,4,0.55583333333333329,8.3375,43.881578947368418,4,0.55583333333333329
20260526,UCN1-TUxX_2UumGm3OKpmncg,3r5IrG-d9VI,on_demand,unknown,AU,10,24,104,5,1,1,0.0695,4.17,21.94736842105263,0,0
20260526,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,JP,10,24,104,4,1,0,0.021666666666666667,0,0,0,0
20260526,UCN1-TUxX_2UumGm3OKpmncg,3r5IrG-d9VI,on_demand,unknown,PL,10,24,104,4,1,0,0.011666666666666667,0,0,1,0.011666666666666667
20260526,UCN1-TUxX_2UumGm3OKpmncg,3r5IrG-d9VI,on_demand,unknown,US,10,24,101,2,5,1,0.35051666666666664,12.264,64.547368421052639,2,0.049733333333333338
20260526,UCN1-TUxX_2UumGm3OKpmncg,3r5IrG-d9VI,on_demand,unknown,CA,10,24,104,5,1,1,0.1395,8.37,44.05263157894737,0,0
20260526,UCN1-TUxX_2UumGm3OKpmncg,qEj-VgyiMvo,on_demand,unknown,GR,10,24,104,4,2,1,1.0233333333333334,61.4,180.58823529411765,0,0
20260526,UCN1-TUxX_2UumGm3OKpmncg,2tO6djVL0q8,on_demand,unknown,JP,0,7,102,4,2,2,0.18356666666666666,5.507,0.76913407821229052,1,0.15116666666666667
20260526,UCN1-TUxX_2UumGm3OKpmncg,ghHOBmFQvs8,on_demand,unknown,ID,0,7,104,4,2,2,0.37666666666666665,11.3,1.0125448028673836,0,0
20260526,UCN1-TUxX_2UumGm3OKpmncg,qEj-VgyiMvo,on_demand,unknown,AU,10,24,104,4,1,0,0.013333333333333334,0,0,0,0
20260526,UCN1-TUxX_2UumGm3OKpmncg,3r5IrG-d9VI,on_demand,unknown,IN,10,24,104,5,1,0,0.010333333333333333,0,0,1,0.010333333333333333
20260526,UCN1-TUxX_2UumGm3OKpmncg,qEj-VgyiMvo,on_demand,unknown,JP,10,24,101,30,1,1,0.1625,9.75,28.676470588235293,0,0
20260526,UCN1-TUxX_2UumGm3OKpmncg,CvdXyK2J6x4,on_demand,unknown,NZ,0,7,101,2,1,1,18.41805,1105.083,97.022212467076386,0,0
20260526,UCN1-TUxX_2UumGm3OKpmncg,CvdXyK2J6x4,on_demand,unknown,PH,0,7,102,4,1,1,0.85563333333333336,51.338,4.5072870939420548,0,0
20260526,UCN1-TUxX_2UumGm3OKpmncg,CvdXyK2J6x4,on_demand,unknown,US,0,7,102,26,2,2,34.212433333333337,1026.373,90.111764705882351,0,0
20260526,UCN1-TUxX_2UumGm3OKpmncg,qEj-VgyiMvo,on_demand,unknown,JP,10,4,104,5,2,2,0.35133333333333333,10.54,31,2,0.35133333333333333
20260526,UCN1-TUxX_2UumGm3OKpmncg,qEj-VgyiMvo,on_demand,unknown,JP,10,5,104,4,3,0,0.046666666666666669,0,0,0,0
20260526,UCN1-TUxX_2UumGm3OKpmncg,qEj-VgyiMvo,on_demand,unknown,UZ,10,24,104,4,4,1,0.17,4.3,12.647058823529411,0,0
20260526,UCN1-TUxX_2UumGm3OKpmncg,CvdXyK2J6x4,on_demand,unknown,US,0,7,102,12,1,1,11.363483333333333,681.809,59.8603160667252,0,0
20260526,UCN1-TUxX_2UumGm3OKpmncg,3r5IrG-d9VI,on_demand,unknown,FR,10,24,104,5,2,0,0.044883333333333331,0,0,1,0.029716666666666666
20260526,UCN1-TUxX_2UumGm3OKpmncg,CvdXyK2J6x4,on_demand,unknown,US,0,3,104,5,1,1,0.092,5.52,0.48463564530289727,0,0
20260526,UCN1-TUxX_2UumGm3OKpmncg,qEj-VgyiMvo,on_demand,unknown,JP,10,24,100,1,1,0,0.036666666666666667,0,0,0,0
20260526,UCN1-TUxX_2UumGm3OKpmncg,YJVnEw20Nkg,on_demand,unknown,JP,10,4,104,5,3,2,0.6313333333333333,18.94,105.22222222222223,3,0.6313333333333333
20260526,UCN1-TUxX_2UumGm3OKpmncg,CvdXyK2J6x4,on_demand,unknown,US,7,3,104,5,1,1,0.355,21.3,1.8700614574187884,0,0
20260526,UCN1-TUxX_2UumGm3OKpmncg,CvdXyK2J6x4,on_demand,unknown,JP,0,7,104,5,1,1,0.3535,21.21,1.86215978928885,1,0.3535
20260526,UCN1-TUxX_2UumGm3OKpmncg,2tO6djVL0q8,on_demand,unknown,ES,0,7,104,4,1,1,0.52833333333333332,31.7,4.4273743016759779,0,0
20260526,UCN1-TUxX_2UumGm3OKpmncg,qEj-VgyiMvo,on_demand,unknown,KR,10,24,104,4,2,0,0.01,0,0,0,0
20260526,UCN1-TUxX_2UumGm3OKpmncg,xZQmj0i14oc,on_demand,unknown,JP,0,3,102,4,1,1,13.340183333333334,800.411,78.394809010773756,1,13.340183333333334
20260526,UCN1-TUxX_2UumGm3OKpmncg,3r5IrG-d9VI,on_demand,unknown,GR,10,24,101,2,1,1,0.27263333333333334,16.358,86.094736842105263,0,0
20260526,UCN1-TUxX_2UumGm3OKpmncg,hFiGmI6nugw,on_demand,unknown,JP,10,24,101,2,7,2,0.55195,13.3195,73.99722222222222,0,0
20260526,UCN1-TUxX_2UumGm3OKpmncg,SMYdQA_vH-g,on_demand,unknown,PH,0,7,102,4,1,1,0.99746666666666661,59.848,5.490642201834862,0,0
20260526,UCN1-TUxX_2UumGm3OKpmncg,hFiGmI6nugw,on_demand,unknown,US,10,24,104,4,2,1,0.49333333333333335,29.6,164.44444444444446,0,0
20260526,UCN1-TUxX_2UumGm3OKpmncg,3r5IrG-d9VI,on_demand,unknown,GB,10,24,105,4,1,0,0.013333333333333334,0,0,0,0
20260526,UCN1-TUxX_2UumGm3OKpmncg,3r5IrG-d9VI,on_demand,unknown,GB,10,24,104,4,4,0,0.13166666666666665,0,0,1,0.03833333333333333
20260526,UCN1-TUxX_2UumGm3OKpmncg,3r5IrG-d9VI,on_demand,unknown,PL,10,24,101,2,1,0,0.0414,0,0,1,0.0414
20260526,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,on_demand,unknown,NZ,10,24,104,4,1,0,0.018333333333333333,0,0,0,0
20260526,UCN1-TUxX_2UumGm3OKpmncg,CvdXyK2J6x4,on_demand,unknown,MM,0,7,101,2,1,1,3.4105,204.63,17.9657594381036,0,0
20260526,UCN1-TUxX_2UumGm3OKpmncg,3r5IrG-d9VI,on_demand,unknown,GB,10,24,104,5,5,1,0.1433,4.538,23.88421052631579,0,0
20260526,UCN1-TUxX_2UumGm3OKpmncg,ghHOBmFQvs8,on_demand,unknown,CA,0,7,104,4,1,1,7.8816666666666668,472.9,42.374551971326163,0,0
20260526,UCN1-TUxX_2UumGm3OKpmncg,ghHOBmFQvs8,on_demand,unknown,US,0,0,101,2,1,1,0.66926666666666668,40.156,3.5982078853046593,0,0
20260526,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,US,10,24,104,5,1,1,0.072833333333333333,4.37,19.863636363636363,0,0
20260526,UCN1-TUxX_2UumGm3OKpmncg,FIUKH_owfAc,on_demand,unknown,JP,10,4,104,5,1,1,0.0705,4.23,10.575,1,0.0705
20260526,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,IR,10,24,104,4,1,0,0.018333333333333333,0,0,0,0
20260526,UCN1-TUxX_2UumGm3OKpmncg,CvdXyK2J6x4,on_demand,unknown,BR,0,7,101,2,1,1,0.082233333333333339,4.934,0.4331870061457419,0,0
20260526,UCN1-TUxX_2UumGm3OKpmncg,qEj-VgyiMvo,on_demand,unknown,JP,10,24,102,4,1,1,0.50265,30.159,88.702941176470588,0,0
20260526,UCN1-TUxX_2UumGm3OKpmncg,3r5IrG-d9VI,on_demand,unknown,IS,10,24,101,2,1,1,0.10636666666666666,6.382,33.589473684210525,0,0
20260526,UCN1-TUxX_2UumGm3OKpmncg,YJVnEw20Nkg,on_demand,unknown,CA,10,24,101,2,1,1,0.22631666666666667,13.579,75.438888888888883,1,0.22631666666666667
20260526,UCN1-TUxX_2UumGm3OKpmncg,CvdXyK2J6x4,on_demand,unknown,US,0,7,104,4,4,4,15.756666666666666,236.35,20.75065847234416,0,0
20260526,UCN1-TUxX_2UumGm3OKpmncg,hFiGmI6nugw,on_demand,unknown,JP,10,4,104,4,2,1,0.355,21.3,118.33333333333333,0,0
20260526,UCN1-TUxX_2UumGm3OKpmncg,3r5IrG-d9VI,on_demand,unknown,US,10,24,102,19,2,0,0.060233333333333333,0,0,0,0
20260526,UCN1-TUxX_2UumGm3OKpmncg,CvdXyK2J6x4,on_demand,unknown,MY,0,7,105,4,1,1,0.28166666666666668,16.9,1.4837576821773486,0,0
20260526,UCN1-TUxX_2UumGm3OKpmncg,qEj-VgyiMvo,on_demand,unknown,JP,10,24,101,9,1,0,0.051616666666666665,0,0,0,0
20260526,UCN1-TUxX_2UumGm3OKpmncg,Xmr8tkRIHYY,on_demand,unknown,JP,0,4,104,5,2,2,5.475,164.25,20.327970297029704,2,5.475
20260526,UCN1-TUxX_2UumGm3OKpmncg,2tO6djVL0q8,on_demand,unknown,GB,0,7,101,30,1,1,10.523716666666667,631.423,88.187569832402232,0,0
20260526,UCN1-TUxX_2UumGm3OKpmncg,CvdXyK2J6x4,on_demand,unknown,PH,0,7,104,4,2,2,8.13,243.9,21.413520632133451,0,0
20260526,UCN1-TUxX_2UumGm3OKpmncg,3r5IrG-d9VI,on_demand,unknown,BG,10,24,104,5,1,0,0.018333333333333333,0,0,1,0.018333333333333333
20260526,UCN1-TUxX_2UumGm3OKpmncg,CvdXyK2J6x4,on_demand,unknown,US,0,7,105,5,1,1,1.1596666666666666,69.58,6.1088674275680424,0,0
20260526,UCN1-TUxX_2UumGm3OKpmncg,CvdXyK2J6x4,on_demand,unknown,US,0,7,104,5,3,3,5.530966666666667,110.61933333333333,9.7119695639449812,0,0
20260526,UCN1-TUxX_2UumGm3OKpmncg,hFiGmI6nugw,on_demand,unknown,JP,10,4,104,5,5,2,1.1903333333333332,35.71,198.38888888888889,5,1.1903333333333332
20260526,UCN1-TUxX_2UumGm3OKpmncg,2tO6djVL0q8,on_demand,unknown,DE,0,0,101,2,1,1,0.0462,2.772,0.38715083798882682,0,0
20260526,UCN1-TUxX_2UumGm3OKpmncg,3r5IrG-d9VI,on_demand,unknown,NL,10,24,104,5,2,1,0.149,7.59,39.94736842105263,1,0.1265
20260526,UCN1-TUxX_2UumGm3OKpmncg,hFiGmI6nugw,on_demand,unknown,UZ,10,24,104,4,1,0,0.046666666666666669,0,0,0,0
20260526,UCN1-TUxX_2UumGm3OKpmncg,2tO6djVL0q8,on_demand,unknown,DE,0,7,101,2,1,1,0.7133,42.798,5.9773743016759777,0,0
20260526,UCN1-TUxX_2UumGm3OKpmncg,YJVnEw20Nkg,on_demand,unknown,PH,10,5,104,4,1,0,0.011666666666666667,0,0,0,0
20260526,UCN1-TUxX_2UumGm3OKpmncg,Xmr8tkRIHYY,on_demand,unknown,JP,0,32,104,5,1,1,0.77016666666666667,46.21,5.7190594059405937,0,0
20260526,UCN1-TUxX_2UumGm3OKpmncg,3r5IrG-d9VI,on_demand,unknown,DE,10,24,105,4,1,0,0.03,0,0,0,0
20260526,UCN1-TUxX_2UumGm3OKpmncg,3r5IrG-d9VI,on_demand,unknown,GB,10,24,101,2,1,0,0.026983333333333335,0,0,0,0
