date,channel_id,video_id,live_or_on_demand,subscribed_status,country_code,playback_location_type,traffic_source_type,device_type,operating_system,views,engaged_views,watch_time_minutes,average_view_duration_seconds,average_view_duration_percentage,red_views,red_watch_time_minutes
20260522,UCN1-TUxX_2UumGm3OKpmncg,FrsG4CDAMpo,on_demand,unknown,KR,10,5,104,4,1,0,0,0,0,0,0
20260522,UCN1-TUxX_2UumGm3OKpmncg,TyxdaK8mu_E,on_demand,unknown,JP,0,4,101,9,1,1,2.39415,143.649,12.383534482758622,1,2.39415
20260522,UCN1-TUxX_2UumGm3OKpmncg,kZN4msDx9Tg,on_demand,unknown,JP,0,4,102,4,1,1,0.46576666666666666,27.946,3.5108040201005024,1,0.46576666666666666
20260522,UCN1-TUxX_2UumGm3OKpmncg,pje6shzYYZU,on_demand,unknown,JP,0,4,101,9,1,1,1.3348,80.088,4.2645367412140578,1,1.3348
20260522,UCN1-TUxX_2UumGm3OKpmncg,AtL-FIV3OHQ,on_demand,unknown,JP,0,4,104,5,3,3,1.1991666666666667,23.983333333333334,3.0129815745393635,3,1.1991666666666667
20260522,UCN1-TUxX_2UumGm3OKpmncg,Wzaz04Tmicg,on_demand,unknown,JP,10,5,104,5,1,1,0.1415,8.49,18.866666666666667,1,0.1415
20260522,UCN1-TUxX_2UumGm3OKpmncg,Wzaz04Tmicg,on_demand,unknown,US,10,5,102,4,1,1,0.24605,14.763,32.806666666666665,0,0
20260522,UCN1-TUxX_2UumGm3OKpmncg,FrsG4CDAMpo,on_demand,unknown,US,10,5,105,4,1,0,0.013333333333333334,0,0,0,0
20260522,UCN1-TUxX_2UumGm3OKpmncg,ZM6ZQbVSgB4,on_demand,unknown,JP,0,0,101,9,2,2,0.7321333333333333,21.964,66.557575757575762,2,0.7321333333333333
20260522,UCN1-TUxX_2UumGm3OKpmncg,AtL-FIV3OHQ,on_demand,unknown,JP,0,4,102,4,2,2,13.25875,397.7625,49.970163316582912,2,13.25875
20260522,UCN1-TUxX_2UumGm3OKpmncg,ug725vDo3k0,on_demand,unknown,JP,10,4,101,9,2,1,0.74853333333333338,44.912,112.28,2,0.74853333333333338
20260522,UCN1-TUxX_2UumGm3OKpmncg,pje6shzYYZU,on_demand,unknown,JP,7,3,104,5,1,1,0.24533333333333332,14.72,0.7838125665601704,0,0
20260522,UCN1-TUxX_2UumGm3OKpmncg,Wzaz04Tmicg,on_demand,unknown,IT,10,5,104,4,1,1,0.14878333333333332,8.927,19.837777777777777,0,0
20260522,UCN1-TUxX_2UumGm3OKpmncg,kZN4msDx9Tg,on_demand,unknown,JP,0,8,104,5,1,1,0.71683333333333332,43.01,5.4032663316582914,1,0.71683333333333332
20260522,UCN1-TUxX_2UumGm3OKpmncg,ug725vDo3k0,on_demand,unknown,JP,10,3,104,5,1,1,0.052833333333333336,3.17,7.925,1,0.052833333333333336
20260522,UCN1-TUxX_2UumGm3OKpmncg,kZN4msDx9Tg,on_demand,unknown,JP,0,4,104,5,2,2,0.5555,16.665,2.0935929648241207,2,0.5555
