date,channel_id,video_id,live_or_on_demand,subscribed_status,country_code,playback_location_type,traffic_source_type,device_type,operating_system,views,engaged_views,watch_time_minutes,average_view_duration_seconds,average_view_duration_percentage,red_views,red_watch_time_minutes
20260604,UCN1-TUxX_2UumGm3OKpmncg,WDgj86k31Og,on_demand,not_subscribed,US,10,24,101,2,1,0,0.021383333333333334,0,0,0,0
20260604,UCN1-TUxX_2UumGm3OKpmncg,WDgj86k31Og,on_demand,subscribed,US,10,24,104,4,1,0,0.051666666666666666,0,0,0,0
20260604,UCN1-TUxX_2UumGm3OKpmncg,x5O8-0h9aH4,on_demand,not_subscribed,PH,0,7,101,2,1,1,0.10676666666666666,6.406,0.6077798861480076,0,0
20260604,UCN1-TUxX_2UumGm3OKpmncg,d2Mf5Vgy2jM,on_demand,not_subscribed,JP,0,7,104,5,1,1,0.24548333333333333,14.729,1.3057624113475177,0,0
20260604,UCN1-TUxX_2UumGm3OKpmncg,mah_V3uucKQ,on_demand,not_subscribed,GH,10,24,104,4,1,0,0.036666666666666667,0,0,0,0
20260604,UCN1-TUxX_2UumGm3OKpmncg,fzJ_WFOxfnQ,on_demand,not_subscribed,GB,10,24,105,4,1,0,0.05,0,0,0,0
20260604,UCN1-TUxX_2UumGm3OKpmncg,fzJ_WFOxfnQ,on_demand,not_subscribed,IL,10,24,104,5,1,0,0.01,0,0,0,0
20260604,UCN1-TUxX_2UumGm3OKpmncg,skKaiqiC7WY,on_demand,not_subscribed,DE,10,5,101,2,2,1,0.3465,20.79,109.42105263157895,0,0
20260604,UCN1-TUxX_2UumGm3OKpmncg,mah_V3uucKQ,on_demand,not_subscribed,ZA,10,24,104,4,1,0,0.021666666666666667,0,0,0,0
20260604,UCN1-TUxX_2UumGm3OKpmncg,d2Mf5Vgy2jM,on_demand,not_subscribed,NG,7,3,104,4,1,1,0.26,15.6,1.3829787234042554,0,0
20260604,UCN1-TUxX_2UumGm3OKpmncg,WDgj86k31Og,on_demand,subscribed,JP,10,3,104,5,2,1,0.35516666666666669,21.31,112.15789473684211,2,0.35516666666666669
20260604,UCN1-TUxX_2UumGm3OKpmncg,mah_V3uucKQ,on_demand,not_subscribed,IN,10,24,104,5,1,0,0.025333333333333333,0,0,0,0
20260604,UCN1-TUxX_2UumGm3OKpmncg,WDgj86k31Og,on_demand,not_subscribed,JP,10,24,104,4,1,1,0.15,9,47.368421052631582,0,0
20260604,UCN1-TUxX_2UumGm3OKpmncg,WDgj86k31Og,on_demand,not_subscribed,MX,10,24,104,4,1,0,0.0016666666666666668,0,0,0,0
20260604,UCN1-TUxX_2UumGm3OKpmncg,fzJ_WFOxfnQ,on_demand,not_subscribed,GB,10,24,104,5,1,0,0.0465,0,0,0,0
20260604,UCN1-TUxX_2UumGm3OKpmncg,mah_V3uucKQ,on_demand,not_subscribed,MY,10,24,104,4,1,0,0.016666666666666666,0,0,0,0
20260604,UCN1-TUxX_2UumGm3OKpmncg,WDgj86k31Og,on_demand,not_subscribed,KR,10,24,104,4,1,0,0.025,0,0,0,0
20260604,UCN1-TUxX_2UumGm3OKpmncg,dnq70SeCiBY,on_demand,not_subscribed,ZA,0,5,102,4,1,1,0.01415,0.849,0.090127388535031841,0,0
20260604,UCN1-TUxX_2UumGm3OKpmncg,fzJ_WFOxfnQ,on_demand,not_subscribed,IN,10,24,104,4,1,0,0.021666666666666667,0,0,0,0
20260604,UCN1-TUxX_2UumGm3OKpmncg,fzJ_WFOxfnQ,on_demand,not_subscribed,JP,10,5,104,4,1,0,0.01,0,0,0,0
20260604,UCN1-TUxX_2UumGm3OKpmncg,fzJ_WFOxfnQ,on_demand,not_subscribed,JP,10,4,104,5,1,1,0.17933333333333334,10.76,51.238095238095241,1,0.17933333333333334
20260604,UCN1-TUxX_2UumGm3OKpmncg,mah_V3uucKQ,on_demand,not_subscribed,PH,10,24,104,4,2,0,0.053333333333333337,0,0,0,0
20260604,UCN1-TUxX_2UumGm3OKpmncg,mah_V3uucKQ,on_demand,not_subscribed,US,10,24,104,5,2,0,0.025433333333333332,0,0,1,0.012666666666666666
20260604,UCN1-TUxX_2UumGm3OKpmncg,fzJ_WFOxfnQ,on_demand,not_subscribed,UZ,10,24,104,4,1,0,0.016666666666666666,0,0,0,0
20260604,UCN1-TUxX_2UumGm3OKpmncg,ybQBCcJMrgo,on_demand,not_subscribed,US,0,0,101,2,1,1,0.11733333333333333,7.04,0.7830923248053393,0,0
20260604,UCN1-TUxX_2UumGm3OKpmncg,fzJ_WFOxfnQ,on_demand,not_subscribed,RS,10,24,101,2,1,0,0.034083333333333334,0,0,0,0
20260604,UCN1-TUxX_2UumGm3OKpmncg,rJiO7I-llw4,on_demand,not_subscribed,VN,0,5,104,4,1,1,0.095,5.7,0.61822125813449025,0,0
20260604,UCN1-TUxX_2UumGm3OKpmncg,qoodETrDhSg,on_demand,not_subscribed,SG,0,3,104,4,1,1,0.056666666666666664,3.4,0.29876977152899825,0,0
20260604,UCN1-TUxX_2UumGm3OKpmncg,fzJ_WFOxfnQ,on_demand,not_subscribed,US,10,24,104,4,8,1,0.53833333333333333,20.8,99.047619047619051,1,0.043333333333333335
20260604,UCN1-TUxX_2UumGm3OKpmncg,d2Mf5Vgy2jM,on_demand,not_subscribed,SG,0,3,104,4,1,1,4.496666666666667,269.8,23.918439716312058,0,0
20260604,UCN1-TUxX_2UumGm3OKpmncg,lMFgM4Q8yx4,on_demand,not_subscribed,PH,0,7,100,1,1,1,2.0855333333333332,125.132,13.616104461371055,0,0
20260604,UCN1-TUxX_2UumGm3OKpmncg,lMFgM4Q8yx4,on_demand,not_subscribed,US,0,7,105,5,1,1,1.3796666666666666,82.78,9.0076169749727963,0,0
20260604,UCN1-TUxX_2UumGm3OKpmncg,d2Mf5Vgy2jM,on_demand,not_subscribed,IN,0,3,104,4,1,1,4.5,270,23.936170212765958,0,0
20260604,UCN1-TUxX_2UumGm3OKpmncg,qoodETrDhSg,on_demand,not_subscribed,US,0,7,102,26,1,1,0.097916666666666666,5.875,0.5162565905096661,0,0
20260604,UCN1-TUxX_2UumGm3OKpmncg,dnq70SeCiBY,on_demand,not_subscribed,US,0,7,102,26,1,1,0.29721666666666668,17.833,1.8930997876857749,0,0
20260604,UCN1-TUxX_2UumGm3OKpmncg,fzJ_WFOxfnQ,on_demand,not_subscribed,US,10,24,104,5,1,1,0.268,16.08,76.571428571428569,1,0.268
20260604,UCN1-TUxX_2UumGm3OKpmncg,d2Mf5Vgy2jM,on_demand,not_subscribed,AU,7,3,104,5,1,1,0.5565,33.39,2.9601063829787235,0,0
20260604,UCN1-TUxX_2UumGm3OKpmncg,fzJ_WFOxfnQ,on_demand,not_subscribed,KR,10,24,104,4,1,1,0.245,14.7,70,0,0
