date,channel_id,video_id,live_or_on_demand,subscribed_status,country_code,age_group,gender,views_percentage
20260601,UCN1-TUxX_2UumGm3OKpmncg,HHE96257weQ,on_demand,not_subscribed,AM,AGE_45_54,MALE,1.7241379310344827
20260601,UCN1-TUxX_2UumGm3OKpmncg,HHE96257weQ,on_demand,not_subscribed,UA,AGE_25_34,MALE,1.7241379310344827
20260601,UCN1-TUxX_2UumGm3OKpmncg,HHE96257weQ,on_demand,not_subscribed,RO,AGE_35_44,MALE,1.7241379310344827
20260601,UCN1-TUxX_2UumGm3OKpmncg,HHE96257weQ,on_demand,not_subscribed,TH,AGE_25_34,MALE,1.7241379310344827
20260601,UCN1-TUxX_2UumGm3OKpmncg,HHE96257weQ,on_demand,not_subscribed,KZ,AGE_65_,MALE,1.7241379310344827
20260601,UCN1-TUxX_2UumGm3OKpmncg,HHE96257weQ,on_demand,not_subscribed,PH,AGE_35_44,MALE,1.7241379310344827
20260601,UCN1-TUxX_2UumGm3OKpmncg,HHE96257weQ,on_demand,not_subscribed,IN,AGE_25_34,MALE,1.7241379310344827
20260601,UCN1-TUxX_2UumGm3OKpmncg,HHE96257weQ,on_demand,not_subscribed,UZ,AGE_25_34,MALE,1.7241379310344827
20260601,UCN1-TUxX_2UumGm3OKpmncg,HHE96257weQ,on_demand,not_subscribed,ES,AGE_65_,MALE,1.7241379310344827
20260601,UCN1-TUxX_2UumGm3OKpmncg,HHE96257weQ,on_demand,not_subscribed,IT,AGE_65_,MALE,1.7241379310344827
20260601,UCN1-TUxX_2UumGm3OKpmncg,HHE96257weQ,on_demand,not_subscribed,LV,AGE_55_64,MALE,1.7241379310344827
20260601,UCN1-TUxX_2UumGm3OKpmncg,HHE96257weQ,on_demand,not_subscribed,DE,AGE_18_24,MALE,1.7241379310344827
20260601,UCN1-TUxX_2UumGm3OKpmncg,HHE96257weQ,on_demand,not_subscribed,GB,AGE_55_64,MALE,3.4482758620689653
20260601,UCN1-TUxX_2UumGm3OKpmncg,HHE96257weQ,on_demand,not_subscribed,DE,AGE_35_44,MALE,1.7241379310344827
20260601,UCN1-TUxX_2UumGm3OKpmncg,HHE96257weQ,on_demand,not_subscribed,PH,AGE_18_24,FEMALE,3.4482758620689653
20260601,UCN1-TUxX_2UumGm3OKpmncg,HHE96257weQ,on_demand,not_subscribed,IN,AGE_18_24,MALE,1.7241379310344827
20260601,UCN1-TUxX_2UumGm3OKpmncg,HHE96257weQ,on_demand,not_subscribed,GB,AGE_45_54,MALE,3.4482758620689653
20260601,UCN1-TUxX_2UumGm3OKpmncg,HHE96257weQ,on_demand,not_subscribed,MN,AGE_35_44,MALE,1.7241379310344827
