date,channel_id,video_id,live_or_on_demand,subscribed_status,country_code,age_group,gender,views_percentage
20260526,UCN1-TUxX_2UumGm3OKpmncg,qEj-VgyiMvo,on_demand,unknown,JP,AGE_55_64,MALE,11.726384364820847
20260526,UCN1-TUxX_2UumGm3OKpmncg,3r5IrG-d9VI,on_demand,unknown,RS,AGE_45_54,MALE,1.5151515151515151
20260526,UCN1-TUxX_2UumGm3OKpmncg,3r5IrG-d9VI,on_demand,unknown,NO,AGE_35_44,MALE,1.5151515151515151
20260526,UCN1-TUxX_2UumGm3OKpmncg,qEj-VgyiMvo,on_demand,unknown,JP,AGE_13_17,MALE,3.5830618892508146
20260526,UCN1-TUxX_2UumGm3OKpmncg,3r5IrG-d9VI,on_demand,unknown,NP,AGE_35_44,MALE,1.5151515151515151
20260526,UCN1-TUxX_2UumGm3OKpmncg,qEj-VgyiMvo,on_demand,unknown,ES,AGE_65_,MALE,0.32573289902280134
20260526,UCN1-TUxX_2UumGm3OKpmncg,qEj-VgyiMvo,on_demand,unknown,JP,AGE_45_54,MALE,12.05211726384365
20260526,UCN1-TUxX_2UumGm3OKpmncg,CvdXyK2J6x4,on_demand,unknown,SO,AGE_65_,MALE,4.3478260869565215
20260526,UCN1-TUxX_2UumGm3OKpmncg,qEj-VgyiMvo,on_demand,unknown,DE,AGE_65_,MALE,0.32573289902280134
20260526,UCN1-TUxX_2UumGm3OKpmncg,3r5IrG-d9VI,on_demand,unknown,AU,AGE_35_44,MALE,1.5151515151515151
20260526,UCN1-TUxX_2UumGm3OKpmncg,qEj-VgyiMvo,on_demand,unknown,JP,AGE_25_34,MALE,25.732899022801302
20260526,UCN1-TUxX_2UumGm3OKpmncg,qEj-VgyiMvo,on_demand,unknown,BY,AGE_25_34,MALE,0.32573289902280134
20260526,UCN1-TUxX_2UumGm3OKpmncg,3r5IrG-d9VI,on_demand,unknown,BE,AGE_55_64,MALE,1.5151515151515151
20260526,UCN1-TUxX_2UumGm3OKpmncg,qEj-VgyiMvo,on_demand,unknown,AE,AGE_18_24,MALE,0.32573289902280134
20260526,UCN1-TUxX_2UumGm3OKpmncg,qEj-VgyiMvo,on_demand,unknown,RU,AGE_65_,MALE,0.32573289902280134
20260526,UCN1-TUxX_2UumGm3OKpmncg,3r5IrG-d9VI,on_demand,unknown,BH,AGE_65_,MALE,1.5151515151515151
20260526,UCN1-TUxX_2UumGm3OKpmncg,3r5IrG-d9VI,on_demand,unknown,US,AGE_55_64,MALE,7.5757575757575761
20260526,UCN1-TUxX_2UumGm3OKpmncg,3r5IrG-d9VI,on_demand,unknown,MX,AGE_55_64,MALE,1.5151515151515151
20260526,UCN1-TUxX_2UumGm3OKpmncg,qEj-VgyiMvo,on_demand,unknown,UZ,AGE_18_24,MALE,0.32573289902280134
20260526,UCN1-TUxX_2UumGm3OKpmncg,qEj-VgyiMvo,on_demand,unknown,JP,AGE_45_54,FEMALE,0.65146579804560267
20260526,UCN1-TUxX_2UumGm3OKpmncg,3r5IrG-d9VI,on_demand,unknown,US,AGE_45_54,MALE,3.0303030303030303
20260526,UCN1-TUxX_2UumGm3OKpmncg,3r5IrG-d9VI,on_demand,unknown,IT,AGE_55_64,MALE,1.5151515151515151
20260526,UCN1-TUxX_2UumGm3OKpmncg,qEj-VgyiMvo,on_demand,unknown,JP,AGE_65_,MALE,14.006514657980457
20260526,UCN1-TUxX_2UumGm3OKpmncg,qEj-VgyiMvo,on_demand,unknown,PH,AGE_55_64,MALE,0.32573289902280134
20260526,UCN1-TUxX_2UumGm3OKpmncg,CvdXyK2J6x4,on_demand,unknown,JP,AGE_55_64,MALE,4.3478260869565215
20260526,UCN1-TUxX_2UumGm3OKpmncg,qEj-VgyiMvo,on_demand,unknown,JP,AGE_25_34,FEMALE,0.32573289902280134
