date,channel_id,video_id,live_or_on_demand,subscribed_status,country_code,age_group,gender,views_percentage
20260523,UCN1-TUxX_2UumGm3OKpmncg,FrsG4CDAMpo,on_demand,unknown,TH,AGE_18_24,MALE,0.39215686274509803
20260523,UCN1-TUxX_2UumGm3OKpmncg,FIUKH_owfAc,on_demand,unknown,JP,AGE_35_44,FEMALE,0.71942446043165476
20260523,UCN1-TUxX_2UumGm3OKpmncg,FrsG4CDAMpo,on_demand,unknown,JP,AGE_55_64,FEMALE,0.39215686274509803
20260523,UCN1-TUxX_2UumGm3OKpmncg,ug725vDo3k0,on_demand,unknown,VN,AGE_18_24,MALE,1.0204081632653061
20260523,UCN1-TUxX_2UumGm3OKpmncg,FrsG4CDAMpo,on_demand,unknown,GR,AGE_35_44,MALE,0.39215686274509803
20260523,UCN1-TUxX_2UumGm3OKpmncg,FrsG4CDAMpo,on_demand,unknown,MN,AGE_18_24,MALE,0.39215686274509803
20260523,UCN1-TUxX_2UumGm3OKpmncg,FrsG4CDAMpo,on_demand,unknown,PH,AGE_18_24,FEMALE,0.39215686274509803
20260523,UCN1-TUxX_2UumGm3OKpmncg,FrsG4CDAMpo,on_demand,unknown,AE,AGE_35_44,MALE,0.78431372549019607
20260523,UCN1-TUxX_2UumGm3OKpmncg,FrsG4CDAMpo,on_demand,unknown,CN,AGE_55_64,MALE,0.39215686274509803
20260523,UCN1-TUxX_2UumGm3OKpmncg,FrsG4CDAMpo,on_demand,unknown,AU,AGE_35_44,MALE,1.9607843137254901
20260523,UCN1-TUxX_2UumGm3OKpmncg,FrsG4CDAMpo,on_demand,unknown,IN,AGE_18_24,MALE,1.9607843137254901
20260523,UCN1-TUxX_2UumGm3OKpmncg,ug725vDo3k0,on_demand,unknown,ZZ,AGE_65_,FEMALE,1.0204081632653061
20260523,UCN1-TUxX_2UumGm3OKpmncg,FrsG4CDAMpo,on_demand,unknown,TH,AGE_35_44,MALE,0.39215686274509803
20260523,UCN1-TUxX_2UumGm3OKpmncg,FrsG4CDAMpo,on_demand,unknown,TT,AGE_45_54,FEMALE,0.39215686274509803
20260523,UCN1-TUxX_2UumGm3OKpmncg,ug725vDo3k0,on_demand,unknown,NZ,AGE_55_64,FEMALE,1.0204081632653061
20260523,UCN1-TUxX_2UumGm3OKpmncg,FIUKH_owfAc,on_demand,unknown,JP,AGE_55_64,MALE,14.748201438848922
20260523,UCN1-TUxX_2UumGm3OKpmncg,FrsG4CDAMpo,on_demand,unknown,MN,AGE_35_44,MALE,0.39215686274509803
20260523,UCN1-TUxX_2UumGm3OKpmncg,FrsG4CDAMpo,on_demand,unknown,MK,AGE_35_44,MALE,0.39215686274509803
20260523,UCN1-TUxX_2UumGm3OKpmncg,ug725vDo3k0,on_demand,unknown,GE,AGE_18_24,MALE,1.0204081632653061
20260523,UCN1-TUxX_2UumGm3OKpmncg,FrsG4CDAMpo,on_demand,unknown,IN,AGE_35_44,MALE,1.1764705882352942
20260523,UCN1-TUxX_2UumGm3OKpmncg,FrsG4CDAMpo,on_demand,unknown,FI,AGE_13_17,MALE,0.39215686274509803
20260523,UCN1-TUxX_2UumGm3OKpmncg,FrsG4CDAMpo,on_demand,unknown,PL,AGE_35_44,MALE,0.39215686274509803
20260523,UCN1-TUxX_2UumGm3OKpmncg,FrsG4CDAMpo,on_demand,unknown,VN,AGE_25_34,MALE,0.39215686274509803
20260523,UCN1-TUxX_2UumGm3OKpmncg,FrsG4CDAMpo,on_demand,unknown,US,AGE_55_64,MALE,0.78431372549019607
20260523,UCN1-TUxX_2UumGm3OKpmncg,FIUKH_owfAc,on_demand,unknown,JP,AGE_13_17,MALE,4.6762589928057556
20260523,UCN1-TUxX_2UumGm3OKpmncg,FrsG4CDAMpo,on_demand,unknown,MY,AGE_55_64,MALE,1.5686274509803921
20260523,UCN1-TUxX_2UumGm3OKpmncg,FrsG4CDAMpo,on_demand,unknown,JP,AGE_65_,MALE,5.4901960784313726
20260523,UCN1-TUxX_2UumGm3OKpmncg,FrsG4CDAMpo,on_demand,unknown,FR,AGE_18_24,MALE,0.39215686274509803
20260523,UCN1-TUxX_2UumGm3OKpmncg,FrsG4CDAMpo,on_demand,unknown,PH,AGE_55_64,MALE,0.39215686274509803
20260523,UCN1-TUxX_2UumGm3OKpmncg,FrsG4CDAMpo,on_demand,unknown,US,AGE_13_17,MALE,1.1764705882352942
20260523,UCN1-TUxX_2UumGm3OKpmncg,FrsG4CDAMpo,on_demand,unknown,RO,AGE_13_17,MALE,0.39215686274509803
20260523,UCN1-TUxX_2UumGm3OKpmncg,ug725vDo3k0,on_demand,unknown,HK,AGE_35_44,MALE,2.0408163265306123
20260523,UCN1-TUxX_2UumGm3OKpmncg,ug725vDo3k0,on_demand,unknown,DE,AGE_25_34,MALE,1.0204081632653061
20260523,UCN1-TUxX_2UumGm3OKpmncg,FrsG4CDAMpo,on_demand,unknown,GE,AGE_25_34,MALE,0.39215686274509803
20260523,UCN1-TUxX_2UumGm3OKpmncg,FIUKH_owfAc,on_demand,unknown,JP,AGE_45_54,MALE,10.431654676258994
20260523,UCN1-TUxX_2UumGm3OKpmncg,FrsG4CDAMpo,on_demand,unknown,ID,AGE_45_54,MALE,0.39215686274509803
20260523,UCN1-TUxX_2UumGm3OKpmncg,FrsG4CDAMpo,on_demand,unknown,MY,AGE_13_17,MALE,0.78431372549019607
20260523,UCN1-TUxX_2UumGm3OKpmncg,ug725vDo3k0,on_demand,unknown,ES,AGE_55_64,FEMALE,1.0204081632653061
20260523,UCN1-TUxX_2UumGm3OKpmncg,FrsG4CDAMpo,on_demand,unknown,HU,AGE_18_24,MALE,0.39215686274509803
20260523,UCN1-TUxX_2UumGm3OKpmncg,ug725vDo3k0,on_demand,unknown,NZ,AGE_65_,MALE,1.0204081632653061
