date,channel_id,video_id,live_or_on_demand,subscribed_status,country_code,age_group,gender,views_percentage
20260525,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,on_demand,unknown,BR,AGE_25_34,MALE,0.65359477124183007
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,GR,AGE_45_54,FEMALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,MO,AGE_35_44,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,on_demand,unknown,JP,AGE_25_34,MALE,15.686274509803921
20260525,UCN1-TUxX_2UumGm3OKpmncg,ghHOBmFQvs8,on_demand,unknown,JP,AGE_55_64,MALE,47.368421052631575
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,IN,AGE_13_17,FEMALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,GB,AGE_55_64,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,on_demand,unknown,KH,AGE_25_34,MALE,0.65359477124183007
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,DE,AGE_35_44,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,FR,AGE_25_34,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,on_demand,unknown,AE,AGE_18_24,MALE,0.65359477124183007
20260525,UCN1-TUxX_2UumGm3OKpmncg,ghHOBmFQvs8,on_demand,unknown,US,AGE_35_44,MALE,5.2631578947368416
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,US,AGE_65_,FEMALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,DK,AGE_35_44,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,AU,AGE_65_,MALE,0.83333333333333337
20260525,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,on_demand,unknown,JP,AGE_55_64,FEMALE,0.65359477124183007
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,GB,AGE_13_17,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,SG,AGE_65_,MALE,0.83333333333333337
20260525,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,on_demand,unknown,GR,AGE_35_44,MALE,0.65359477124183007
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,PH,AGE_65_,FEMALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,on_demand,unknown,IN,AGE_18_24,MALE,0.65359477124183007
20260525,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,on_demand,unknown,CA,AGE_35_44,MALE,2.6143790849673203
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,GB,AGE_45_54,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,FR,AGE_13_17,FEMALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,ghHOBmFQvs8,on_demand,unknown,IE,AGE_65_,MALE,5.2631578947368416
20260525,UCN1-TUxX_2UumGm3OKpmncg,SMYdQA_vH-g,on_demand,unknown,MM,AGE_35_44,MALE,7.1428571428571423
20260525,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,on_demand,unknown,PR,AGE_13_17,MALE,0.65359477124183007
20260525,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,on_demand,unknown,FI,AGE_13_17,MALE,0.65359477124183007
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,AL,AGE_35_44,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,on_demand,unknown,US,AGE_55_64,MALE,0.65359477124183007
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,JP,AGE_18_24,MALE,1.25
20260525,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,on_demand,unknown,JP,AGE_65_,MALE,5.2287581699346406
20260525,UCN1-TUxX_2UumGm3OKpmncg,SMYdQA_vH-g,on_demand,unknown,AT,AGE_55_64,MALE,7.1428571428571423
20260525,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,on_demand,unknown,US,AGE_13_17,MALE,0.65359477124183007
20260525,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,on_demand,unknown,BR,AGE_25_34,FEMALE,0.65359477124183007
20260525,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,on_demand,unknown,JP,AGE_25_34,FEMALE,0.65359477124183007
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,ZA,AGE_45_54,MALE,0.83333333333333337
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,JP,AGE_35_44,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,on_demand,unknown,FR,AGE_35_44,MALE,0.65359477124183007
20260525,UCN1-TUxX_2UumGm3OKpmncg,ghHOBmFQvs8,on_demand,unknown,US,AGE_35_44,FEMALE,5.2631578947368416
20260525,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,on_demand,unknown,US,AGE_45_54,MALE,0.65359477124183007
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,AU,AGE_65_,FEMALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,on_demand,unknown,MY,AGE_45_54,MALE,0.65359477124183007
20260525,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,on_demand,unknown,ID,AGE_25_34,MALE,0.65359477124183007
20260525,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,on_demand,unknown,PK,AGE_25_34,MALE,0.65359477124183007
20260525,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,on_demand,unknown,AR,AGE_45_54,MALE,0.65359477124183007
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,DE,AGE_55_64,MALE,0.83333333333333337
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,NZ,AGE_25_34,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,on_demand,unknown,US,AGE_25_34,MALE,1.9607843137254901
20260525,UCN1-TUxX_2UumGm3OKpmncg,ghHOBmFQvs8,on_demand,unknown,US,AGE_55_64,MALE,5.2631578947368416
20260525,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,on_demand,unknown,IT,AGE_13_17,MALE,0.65359477124183007
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,NL,AGE_45_54,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,on_demand,unknown,MY,AGE_25_34,MALE,0.65359477124183007
20260525,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,on_demand,unknown,IN,AGE_35_44,FEMALE,1.3071895424836601
20260525,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,on_demand,unknown,GB,AGE_18_24,MALE,0.65359477124183007
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,DE,AGE_13_17,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,on_demand,unknown,US,AGE_55_64,FEMALE,0.65359477124183007
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,IE,AGE_45_54,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,MA,AGE_65_,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,IL,AGE_45_54,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,CH,AGE_55_64,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,JP,AGE_18_24,FEMALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,on_demand,unknown,GB,AGE_35_44,MALE,0.65359477124183007
20260525,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,on_demand,unknown,JP,AGE_65_,FEMALE,0.65359477124183007
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,DE,AGE_45_54,MALE,0.83333333333333337
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,PG,AGE_35_44,FEMALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,ES,AGE_25_34,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,on_demand,unknown,IT,AGE_25_34,MALE,0.65359477124183007
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,ID,AGE_18_24,MALE,0.83333333333333337
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,NZ,AGE_45_54,FEMALE,0.83333333333333337
20260525,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,on_demand,unknown,AE,AGE_45_54,MALE,0.65359477124183007
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,NU,AGE_45_54,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,DE,AGE_25_34,MALE,1.25
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,ZA,AGE_65_,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,ghHOBmFQvs8,on_demand,unknown,US,AGE_25_34,MALE,5.2631578947368416
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,LT,AGE_45_54,MALE,0.83333333333333337
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,NZ,AGE_65_,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,BE,AGE_35_44,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,ID,AGE_35_44,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,on_demand,unknown,PH,AGE_45_54,FEMALE,0.65359477124183007
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,MY,AGE_18_24,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,JP,AGE_55_64,MALE,2.9166666666666665
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,BY,AGE_55_64,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,on_demand,unknown,GR,AGE_25_34,MALE,0.65359477124183007
20260525,UCN1-TUxX_2UumGm3OKpmncg,ghHOBmFQvs8,on_demand,unknown,PH,AGE_25_34,MALE,5.2631578947368416
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,BB,AGE_25_34,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,PH,AGE_18_24,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,US,AGE_35_44,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,SMYdQA_vH-g,on_demand,unknown,JP,AGE_55_64,MALE,7.1428571428571423
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,MM,AGE_25_34,MALE,2.083333333333333
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,CH,AGE_25_34,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,on_demand,unknown,CA,AGE_25_34,MALE,0.65359477124183007
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,MY,AGE_35_44,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,JP,AGE_13_17,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,on_demand,unknown,NL,AGE_18_24,MALE,0.65359477124183007
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,MX,AGE_35_44,MALE,0.83333333333333337
20260525,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,on_demand,unknown,PH,AGE_25_34,FEMALE,1.3071895424836601
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,EC,AGE_35_44,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,PH,AGE_35_44,MALE,2.083333333333333
20260525,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,on_demand,unknown,IN,AGE_25_34,MALE,1.3071895424836601
20260525,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,on_demand,unknown,BG,AGE_35_44,MALE,0.65359477124183007
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,DZ,AGE_25_34,FEMALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,on_demand,unknown,AM,AGE_25_34,MALE,0.65359477124183007
20260525,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,on_demand,unknown,NL,AGE_35_44,MALE,1.3071895424836601
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,SE,AGE_45_54,MALE,1.6666666666666667
20260525,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,on_demand,unknown,IT,AGE_65_,MALE,0.65359477124183007
20260525,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,on_demand,unknown,FR,AGE_45_54,MALE,0.65359477124183007
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,MO,AGE_65_,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,BD,AGE_18_24,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,CZ,AGE_35_44,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,on_demand,unknown,IT,AGE_25_34,FEMALE,0.65359477124183007
20260525,UCN1-TUxX_2UumGm3OKpmncg,ghHOBmFQvs8,on_demand,unknown,CA,AGE_45_54,MALE,5.2631578947368416
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,BR,AGE_25_34,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,RS,AGE_25_34,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,JP,AGE_25_34,MALE,1.25
20260525,UCN1-TUxX_2UumGm3OKpmncg,SMYdQA_vH-g,on_demand,unknown,IQ,AGE_18_24,MALE,7.1428571428571423
20260525,UCN1-TUxX_2UumGm3OKpmncg,SMYdQA_vH-g,on_demand,unknown,JP,AGE_25_34,MALE,14.285714285714285
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,UA,AGE_65_,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,on_demand,unknown,GB,AGE_13_17,MALE,0.65359477124183007
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,VN,AGE_45_54,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,IN,AGE_18_24,MALE,0.83333333333333337
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,AU,AGE_35_44,MALE,0.83333333333333337
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,PR,AGE_55_64,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,PE,AGE_35_44,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,SG,AGE_35_44,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,on_demand,unknown,GB,AGE_45_54,MALE,0.65359477124183007
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,IN,AGE_35_44,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,VN,AGE_25_34,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,UZ,AGE_35_44,MALE,0.83333333333333337
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,US,AGE_55_64,MALE,3.75
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,HK,AGE_45_54,MALE,0.83333333333333337
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,MU,AGE_25_34,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,MY,AGE_55_64,MALE,0.83333333333333337
20260525,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,on_demand,unknown,JP,AGE_18_24,MALE,7.8431372549019605
20260525,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,on_demand,unknown,SE,AGE_18_24,MALE,0.65359477124183007
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,BR,AGE_65_,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,SMYdQA_vH-g,on_demand,unknown,US,AGE_55_64,MALE,7.1428571428571423
20260525,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,on_demand,unknown,EG,AGE_18_24,FEMALE,0.65359477124183007
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,JP,AGE_65_,MALE,1.25
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,BY,AGE_65_,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,FR,AGE_18_24,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,FI,AGE_45_54,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,PH,AGE_55_64,MALE,1.25
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,US,AGE_13_17,MALE,0.83333333333333337
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,BE,AGE_45_54,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,ID,AGE_45_54,MALE,0.83333333333333337
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,RS,AGE_25_34,FEMALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,on_demand,unknown,JP,AGE_35_44,MALE,13.725490196078431
20260525,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,on_demand,unknown,RU,AGE_18_24,FEMALE,0.65359477124183007
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,PH,AGE_13_17,MALE,0.83333333333333337
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,FR,AGE_35_44,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,US,AGE_45_54,MALE,3.3333333333333335
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,RO,AGE_45_54,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,SR,AGE_13_17,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,GT,AGE_35_44,FEMALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,KR,AGE_35_44,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,on_demand,unknown,NL,AGE_13_17,MALE,0.65359477124183007
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,ID,AGE_25_34,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,PH,AGE_45_54,MALE,3.75
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,SO,AGE_35_44,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,QA,AGE_25_34,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,ghHOBmFQvs8,on_demand,unknown,AL,AGE_35_44,MALE,5.2631578947368416
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,US,AGE_25_34,MALE,1.25
20260525,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,on_demand,unknown,AT,AGE_25_34,MALE,0.65359477124183007
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,MY,AGE_25_34,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,MX,AGE_25_34,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,on_demand,unknown,GB,AGE_65_,MALE,0.65359477124183007
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,PH,AGE_25_34,MALE,1.6666666666666667
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,GR,AGE_55_64,MALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,VN,AGE_25_34,FEMALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,AU,AGE_55_64,MALE,0.83333333333333337
20260525,UCN1-TUxX_2UumGm3OKpmncg,NNd2SVAv-wE,on_demand,unknown,CH,AGE_55_64,MALE,0.65359477124183007
20260525,UCN1-TUxX_2UumGm3OKpmncg,ghHOBmFQvs8,on_demand,unknown,GB,AGE_55_64,FEMALE,5.2631578947368416
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,MY,AGE_55_64,FEMALE,0.41666666666666669
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,CA,AGE_55_64,MALE,0.83333333333333337
20260525,UCN1-TUxX_2UumGm3OKpmncg,uE_GtL5Tf1g,on_demand,unknown,GB,AGE_35_44,MALE,0.41666666666666669
