date,channel_id,video_id,live_or_on_demand,subscribed_status,country_code,age_group,gender,views_percentage
20260528,UCN1-TUxX_2UumGm3OKpmncg,Xmr8tkRIHYY,on_demand,not_subscribed,US,AGE_35_44,FEMALE,2.083333333333333
20260528,UCN1-TUxX_2UumGm3OKpmncg,CvdXyK2J6x4,on_demand,not_subscribed,IN,AGE_35_44,MALE,2.9411764705882351
20260528,UCN1-TUxX_2UumGm3OKpmncg,VFzHiWmeHJE,on_demand,not_subscribed,BR,AGE_18_24,MALE,4.3478260869565215
20260528,UCN1-TUxX_2UumGm3OKpmncg,CvdXyK2J6x4,on_demand,not_subscribed,US,AGE_55_64,MALE,17.647058823529409
20260528,UCN1-TUxX_2UumGm3OKpmncg,Xmr8tkRIHYY,on_demand,not_subscribed,CA,AGE_35_44,MALE,2.083333333333333
20260528,UCN1-TUxX_2UumGm3OKpmncg,Xmr8tkRIHYY,on_demand,not_subscribed,PH,AGE_35_44,FEMALE,1.0416666666666665
20260528,UCN1-TUxX_2UumGm3OKpmncg,VFzHiWmeHJE,on_demand,not_subscribed,ZA,AGE_45_54,MALE,4.3478260869565215
20260528,UCN1-TUxX_2UumGm3OKpmncg,Xmr8tkRIHYY,on_demand,subscribed,JP,AGE_55_64,MALE,1.0416666666666665
20260528,UCN1-TUxX_2UumGm3OKpmncg,CvdXyK2J6x4,on_demand,not_subscribed,US,AGE_13_17,MALE,5.88235294117647
20260528,UCN1-TUxX_2UumGm3OKpmncg,Xmr8tkRIHYY,on_demand,not_subscribed,US,AGE_55_64,MALE,8.3333333333333339
20260528,UCN1-TUxX_2UumGm3OKpmncg,VFzHiWmeHJE,on_demand,not_subscribed,ZW,AGE_45_54,MALE,4.3478260869565215
20260528,UCN1-TUxX_2UumGm3OKpmncg,CvdXyK2J6x4,on_demand,not_subscribed,US,AGE_45_54,MALE,11.76470588235294
20260528,UCN1-TUxX_2UumGm3OKpmncg,Xmr8tkRIHYY,on_demand,not_subscribed,US,AGE_45_54,MALE,13.541666666666666
20260528,UCN1-TUxX_2UumGm3OKpmncg,Xmr8tkRIHYY,on_demand,not_subscribed,BJ,AGE_35_44,MALE,2.083333333333333
20260528,UCN1-TUxX_2UumGm3OKpmncg,CvdXyK2J6x4,on_demand,not_subscribed,US,AGE_25_34,MALE,2.9411764705882351
20260528,UCN1-TUxX_2UumGm3OKpmncg,Xmr8tkRIHYY,on_demand,not_subscribed,MX,AGE_45_54,MALE,1.0416666666666665
20260528,UCN1-TUxX_2UumGm3OKpmncg,Xmr8tkRIHYY,on_demand,not_subscribed,PH,AGE_45_54,MALE,2.083333333333333
20260528,UCN1-TUxX_2UumGm3OKpmncg,Xmr8tkRIHYY,on_demand,not_subscribed,US,AGE_25_34,MALE,10.416666666666668
20260528,UCN1-TUxX_2UumGm3OKpmncg,VFzHiWmeHJE,on_demand,not_subscribed,MW,AGE_35_44,MALE,4.3478260869565215
20260528,UCN1-TUxX_2UumGm3OKpmncg,Xmr8tkRIHYY,on_demand,not_subscribed,MH,AGE_45_54,MALE,1.0416666666666665
20260528,UCN1-TUxX_2UumGm3OKpmncg,CvdXyK2J6x4,on_demand,not_subscribed,GB,AGE_35_44,MALE,2.9411764705882351
20260528,UCN1-TUxX_2UumGm3OKpmncg,CvdXyK2J6x4,on_demand,not_subscribed,CZ,AGE_25_34,MALE,2.9411764705882351
20260528,UCN1-TUxX_2UumGm3OKpmncg,VFzHiWmeHJE,on_demand,not_subscribed,KE,AGE_55_64,MALE,4.3478260869565215
20260528,UCN1-TUxX_2UumGm3OKpmncg,Xmr8tkRIHYY,on_demand,not_subscribed,CA,AGE_55_64,MALE,1.0416666666666665
20260528,UCN1-TUxX_2UumGm3OKpmncg,Xmr8tkRIHYY,on_demand,not_subscribed,GB,AGE_35_44,MALE,2.083333333333333
20260528,UCN1-TUxX_2UumGm3OKpmncg,CvdXyK2J6x4,on_demand,not_subscribed,US,AGE_65_,MALE,5.88235294117647
20260528,UCN1-TUxX_2UumGm3OKpmncg,Xmr8tkRIHYY,on_demand,not_subscribed,AE,AGE_45_54,MALE,1.0416666666666665
20260528,UCN1-TUxX_2UumGm3OKpmncg,Xmr8tkRIHYY,on_demand,not_subscribed,AU,AGE_45_54,MALE,3.125
20260528,UCN1-TUxX_2UumGm3OKpmncg,Xmr8tkRIHYY,on_demand,not_subscribed,SG,AGE_45_54,MALE,1.0416666666666665
20260528,UCN1-TUxX_2UumGm3OKpmncg,Xmr8tkRIHYY,on_demand,not_subscribed,CA,AGE_45_54,MALE,1.0416666666666665
20260528,UCN1-TUxX_2UumGm3OKpmncg,Xmr8tkRIHYY,on_demand,not_subscribed,US,AGE_65_,MALE,6.2499999999999991
20260528,UCN1-TUxX_2UumGm3OKpmncg,Xmr8tkRIHYY,on_demand,not_subscribed,IN,AGE_45_54,MALE,1.0416666666666665
20260528,UCN1-TUxX_2UumGm3OKpmncg,Xmr8tkRIHYY,on_demand,not_subscribed,PL,AGE_45_54,MALE,1.0416666666666665
20260528,UCN1-TUxX_2UumGm3OKpmncg,CvdXyK2J6x4,on_demand,not_subscribed,IN,AGE_25_34,MALE,5.88235294117647
20260528,UCN1-TUxX_2UumGm3OKpmncg,Xmr8tkRIHYY,on_demand,not_subscribed,CA,AGE_25_34,MALE,1.0416666666666665
20260528,UCN1-TUxX_2UumGm3OKpmncg,VFzHiWmeHJE,on_demand,not_subscribed,DE,AGE_65_,MALE,4.3478260869565215
20260528,UCN1-TUxX_2UumGm3OKpmncg,Xmr8tkRIHYY,on_demand,not_subscribed,IN,AGE_25_34,MALE,2.083333333333333
20260528,UCN1-TUxX_2UumGm3OKpmncg,VFzHiWmeHJE,on_demand,not_subscribed,ID,AGE_35_44,FEMALE,4.3478260869565215
20260528,UCN1-TUxX_2UumGm3OKpmncg,Xmr8tkRIHYY,on_demand,not_subscribed,GB,AGE_55_64,MALE,1.0416666666666665
20260528,UCN1-TUxX_2UumGm3OKpmncg,VFzHiWmeHJE,on_demand,not_subscribed,CA,AGE_35_44,MALE,4.3478260869565215
20260528,UCN1-TUxX_2UumGm3OKpmncg,CvdXyK2J6x4,on_demand,not_subscribed,GB,AGE_45_54,MALE,2.9411764705882351
20260528,UCN1-TUxX_2UumGm3OKpmncg,VFzHiWmeHJE,on_demand,subscribed,JP,AGE_55_64,MALE,8.695652173913043
20260528,UCN1-TUxX_2UumGm3OKpmncg,VFzHiWmeHJE,on_demand,not_subscribed,US,AGE_55_64,MALE,4.3478260869565215
20260528,UCN1-TUxX_2UumGm3OKpmncg,VFzHiWmeHJE,on_demand,not_subscribed,PH,AGE_55_64,MALE,4.3478260869565215
20260528,UCN1-TUxX_2UumGm3OKpmncg,VFzHiWmeHJE,on_demand,not_subscribed,US,AGE_13_17,MALE,4.3478260869565215
20260528,UCN1-TUxX_2UumGm3OKpmncg,VFzHiWmeHJE,on_demand,not_subscribed,RS,AGE_25_34,FEMALE,4.3478260869565215
20260528,UCN1-TUxX_2UumGm3OKpmncg,Xmr8tkRIHYY,on_demand,not_subscribed,GB,AGE_25_34,MALE,1.0416666666666665
20260528,UCN1-TUxX_2UumGm3OKpmncg,Xmr8tkRIHYY,on_demand,not_subscribed,SE,AGE_35_44,MALE,1.0416666666666665
20260528,UCN1-TUxX_2UumGm3OKpmncg,Xmr8tkRIHYY,on_demand,not_subscribed,NZ,AGE_45_54,MALE,1.0416666666666665
20260528,UCN1-TUxX_2UumGm3OKpmncg,Xmr8tkRIHYY,on_demand,not_subscribed,PT,AGE_35_44,MALE,1.0416666666666665
20260528,UCN1-TUxX_2UumGm3OKpmncg,VFzHiWmeHJE,on_demand,not_subscribed,MY,AGE_25_34,MALE,4.3478260869565215
20260528,UCN1-TUxX_2UumGm3OKpmncg,VFzHiWmeHJE,on_demand,not_subscribed,PH,AGE_25_34,MALE,4.3478260869565215
20260528,UCN1-TUxX_2UumGm3OKpmncg,VFzHiWmeHJE,on_demand,not_subscribed,US,AGE_55_64,FEMALE,4.3478260869565215
20260528,UCN1-TUxX_2UumGm3OKpmncg,CvdXyK2J6x4,on_demand,not_subscribed,SK,AGE_18_24,MALE,2.9411764705882351
