date,channel_id,video_id,live_or_on_demand,subscribed_status,country_code,age_group,gender,views_percentage
20260606,UCN1-TUxX_2UumGm3OKpmncg,dnq70SeCiBY,on_demand,not_subscribed,US,AGE_55_64,MALE,8.695652173913043
20260606,UCN1-TUxX_2UumGm3OKpmncg,dnq70SeCiBY,on_demand,not_subscribed,PH,AGE_55_64,MALE,4.3478260869565215
20260606,UCN1-TUxX_2UumGm3OKpmncg,dnq70SeCiBY,on_demand,not_subscribed,US,AGE_13_17,MALE,4.3478260869565215
20260606,UCN1-TUxX_2UumGm3OKpmncg,dnq70SeCiBY,on_demand,not_subscribed,PH,AGE_45_54,MALE,4.3478260869565215
20260606,UCN1-TUxX_2UumGm3OKpmncg,dnq70SeCiBY,on_demand,not_subscribed,ID,AGE_45_54,FEMALE,4.3478260869565215
20260606,UCN1-TUxX_2UumGm3OKpmncg,dnq70SeCiBY,on_demand,not_subscribed,US,AGE_45_54,FEMALE,4.3478260869565215
20260606,UCN1-TUxX_2UumGm3OKpmncg,dnq70SeCiBY,on_demand,not_subscribed,AU,AGE_45_54,MALE,4.3478260869565215
20260606,UCN1-TUxX_2UumGm3OKpmncg,dnq70SeCiBY,on_demand,not_subscribed,BS,AGE_35_44,MALE,8.695652173913043
20260606,UCN1-TUxX_2UumGm3OKpmncg,dnq70SeCiBY,on_demand,not_subscribed,US,AGE_65_,MALE,17.391304347826086
20260606,UCN1-TUxX_2UumGm3OKpmncg,dnq70SeCiBY,on_demand,not_subscribed,ZA,AGE_35_44,MALE,4.3478260869565215
20260606,UCN1-TUxX_2UumGm3OKpmncg,dnq70SeCiBY,on_demand,not_subscribed,AU,AGE_25_34,MALE,8.695652173913043
20260606,UCN1-TUxX_2UumGm3OKpmncg,dnq70SeCiBY,on_demand,not_subscribed,US,AGE_35_44,MALE,4.3478260869565215
20260606,UCN1-TUxX_2UumGm3OKpmncg,dnq70SeCiBY,on_demand,not_subscribed,CA,AGE_25_34,MALE,8.695652173913043
20260606,UCN1-TUxX_2UumGm3OKpmncg,dnq70SeCiBY,on_demand,not_subscribed,MY,AGE_35_44,MALE,4.3478260869565215
20260606,UCN1-TUxX_2UumGm3OKpmncg,dnq70SeCiBY,on_demand,not_subscribed,PH,AGE_35_44,MALE,4.3478260869565215
20260606,UCN1-TUxX_2UumGm3OKpmncg,dnq70SeCiBY,on_demand,not_subscribed,AU,AGE_65_,MALE,4.3478260869565215
