date,channel_id,video_id,live_or_on_demand,subscribed_status,country_code,age_group,gender,views_percentage
20260613,UCN1-TUxX_2UumGm3OKpmncg,7_gERg0afq4,on_demand,not_subscribed,PH,AGE_45_54,MALE,5.88235294117647
20260613,UCN1-TUxX_2UumGm3OKpmncg,7_gERg0afq4,on_demand,not_subscribed,US,AGE_25_34,MALE,5.88235294117647
20260613,UCN1-TUxX_2UumGm3OKpmncg,7_gERg0afq4,on_demand,not_subscribed,GB,AGE_65_,MALE,5.88235294117647
20260613,UCN1-TUxX_2UumGm3OKpmncg,7_gERg0afq4,on_demand,not_subscribed,PH,AGE_35_44,FEMALE,5.88235294117647
20260613,UCN1-TUxX_2UumGm3OKpmncg,7_gERg0afq4,on_demand,not_subscribed,ID,AGE_65_,MALE,5.88235294117647
20260613,UCN1-TUxX_2UumGm3OKpmncg,7_gERg0afq4,on_demand,not_subscribed,AU,AGE_45_54,MALE,5.88235294117647
20260613,UCN1-TUxX_2UumGm3OKpmncg,7_gERg0afq4,on_demand,not_subscribed,IN,AGE_35_44,MALE,11.76470588235294
20260613,UCN1-TUxX_2UumGm3OKpmncg,7_gERg0afq4,on_demand,not_subscribed,US,AGE_65_,MALE,5.88235294117647
20260613,UCN1-TUxX_2UumGm3OKpmncg,7_gERg0afq4,on_demand,not_subscribed,ID,AGE_35_44,MALE,5.88235294117647
20260613,UCN1-TUxX_2UumGm3OKpmncg,7_gERg0afq4,on_demand,not_subscribed,JP,AGE_55_64,MALE,5.88235294117647
20260613,UCN1-TUxX_2UumGm3OKpmncg,7_gERg0afq4,on_demand,not_subscribed,PH,AGE_55_64,MALE,5.88235294117647
20260613,UCN1-TUxX_2UumGm3OKpmncg,7_gERg0afq4,on_demand,not_subscribed,US,AGE_35_44,MALE,11.76470588235294
20260613,UCN1-TUxX_2UumGm3OKpmncg,7_gERg0afq4,on_demand,not_subscribed,MM,AGE_25_34,MALE,5.88235294117647
20260613,UCN1-TUxX_2UumGm3OKpmncg,7_gERg0afq4,on_demand,not_subscribed,HN,AGE_45_54,MALE,5.88235294117647
20260613,UCN1-TUxX_2UumGm3OKpmncg,7_gERg0afq4,on_demand,not_subscribed,BT,AGE_35_44,FEMALE,5.88235294117647
